||~ Field ||~ DisplayName ||~ Description ||~ Enum ||~
|| faceGeoData35 || Face creation geometry data 35 || Face creation geometry data 35 || - ||
|| faceGeoData36 || Face creation geometry data 36 || Face creation geometry data 36 || - ||
|| faceGeoData37 || Face creation geometry data 37 || Face creation geometry data 37 || - ||
|| faceGeoData38 || Face creation geometry data 38 || Face creation geometry data 38 || - ||
|| faceGeoData39 || Face creation geometry data 39 || Face creation geometry data 39 || - ||
|| faceGeoData40 || Face creation geometry data 40 || Face creation geometry data 40 || - ||
|| faceGeoData41 || Face creation geometry data 41 || Face creation geometry data 41 || - ||
|| faceGeoData42 || Face creation geometry data 42 || Face creation geometry data 42 || - ||
|| faceGeoData43 || Face creation geometry data 43 || Face creation geometry data 43 || - ||
|| faceGeoData44 || Face creation geometry data 44 || Face creation geometry data 44 || - ||
|| faceGeoData45 || Face creation geometry data 45 || Face creation geometry data 45 || - ||
|| faceGeoData46 || Face creation geometry data 46 || Face creation geometry data 46 || - ||
|| faceGeoData47 || Face creation geometry data 47 || Face creation geometry data 47 || - ||
|| faceGeoData48 || Face creation geometry data 48 || Face creation geometry data 48 || - ||
|| faceGeoData49 || Face creation geometry data 49 || Face creation geometry data 49 || - ||
|| faceGeoData50 || Face creation geometry data 50 || Face creation geometry data 50 || - ||
|| faceGeoData51 || Face creation geometry data 51 || Face creation geometry data 51 || - ||
|| faceGeoData52 || Face creation geometry data 52 || Face creation geometry data 52 || - ||
|| faceGeoData53 || Face creation geometry data 53 || Face creation geometry data 53 || - ||
|| faceGeoData54 || Face creation geometry data 54 || Face creation geometry data 54 || - ||
|| faceGeoData55 || Face creation geometry data 55 || Face creation geometry data 55 || - ||
|| faceGeoData56 || Face creation geometry data 56 || Face creation geometry data 56 || - ||
|| faceGeoData57 || Face creation geometry data 57 || Face creation geometry data 57 || - ||
|| faceGeoData58 || Face creation geometry data 58 || Face creation geometry data 58 || - ||
|| faceGeoData59 || Face creation geometry data 59 || Face creation geometry data 59 || - ||
|| faceGeoData60 || Face creation geometry data 60 || Face creation geometry data 60 || - ||
|| faceTexData00 || Face creation texture data 00 || Face creation texture data 00 || - ||
|| faceTexData01 || Face creation texture data 01 || Face creation texture data 01 || - ||
|| faceTexData02 || Face creation texture data 02 || Face creation texture data 02 || - ||
|| faceTexData03 || Face creation texture data 03 || Face creation texture data 03 || - ||
|| faceTexData04 || Face creation texture data 04 || Face creation texture data 04 || - ||
|| faceTexData05 || Face creation texture data 05 || Face creation texture data 05 || - ||
|| faceTexData06 || Face creation texture data 06 || Face creation texture data 06 || - ||
|| faceTexData07 || Face creation texture data 07 || Face creation texture data 07 || - ||
|| faceTexData08 || Face creation texture data 08 || Face creation texture data 08 || - ||
|| faceTexData09 || Face creation texture data 09 || Face creation texture data 09 || - ||
|| faceTexData10 || Face creation texture data 10 || Face creation texture data 10 || - ||
|| faceTexData11 || Face creation texture data 11 || Face creation texture data 11 || - ||
|| faceTexData12 || Face creation texture data 12 || Face creation texture data 12 || - ||
|| faceTexData13 || Face creation texture data 13 || Face creation texture data 13 || - ||
|| faceTexData14 || Face creation texture data 14 || Face creation texture data 14 || - ||
|| faceTexData15 || Face creation texture data 15 || Face creation texture data 15 || - ||
|| faceTexData16 || Face creation texture data 16 || Face creation texture data 16 || - ||
|| faceTexData17 || Face creation texture data 17 || Face creation texture data 17 || - ||
|| faceTexData18 || Face creation texture data 18 || Face creation texture data 18 || - ||
|| faceTexData19 || Face creation texture data 19 || Face creation texture data 19 || - ||
|| faceTexData20 || Face creation texture data 20 || Face creation texture data 20 || - ||
|| faceTexData21 || Face creation texture data 21 || Face creation texture data 21 || - ||
|| faceTexData22 || Face creation texture data 22 || Face creation texture data 22 || - ||
|| faceTexData23 || Face creation texture data 23 || Face creation texture data 23 || - ||
|| faceTexData24 || Face creation texture data 24 || Face creation texture data 24 || - ||
|| faceTexData25 || Face creation texture data 25 || Face creation texture data 25 || - ||
|| faceTexData26 || Face creation texture data 26 || Face creation texture data 26 || - ||
|| faceTexData27 || Face creation texture data 27 || Face creation texture data 27 || - ||
|| faceTexData28 || Face creation texture data 28 || Face creation texture data 28 || - ||
|| faceTexData29 || Face creation texture data 29 || Face creation texture data 29 || - ||
|| faceTexData30 || Face creation texture data 30 || Face creation texture data 30 || - ||
|| faceTexData31 || Face creation texture data 31 || Face creation texture data 31 || - ||
|| faceTexData32 || Face creation texture data 32 || Face creation texture data 32 || - ||
|| faceTexData33 || Face creation texture data 33 || Face creation texture data 33 || - ||
|| faceTexData34 || Face creation texture data 34 || Face creation texture data 34 || - ||
|| faceTexData35 || Face creation texture data 35 || Face creation texture data 35 || - ||
|| faceGeoAsymData00 || Face creation geometry asymmetric data 00 || Face creation geometry asymmetric data 00 || - ||
|| faceGeoAsymData01 || Face creation geometry asymmetric data 01 || Face creation geometry asymmetric data 01 || - ||
|| faceGeoAsymData02 || Face creation geometry asymmetric data 02 || Face creation geometry asymmetric data 02 || - ||
|| faceGeoAsymData03 || Face creation geometry asymmetric data 03 || Face creation geometry asymmetric data 03 || - ||
|| faceGeoAsymData04 || Face creation geometry asymmetric data 04 || Face creation geometry asymmetric data 04 || - ||
|| faceGeoAsymData05 || Face creation geometry asymmetric data 05 || Face creation geometry asymmetric data 05 || - ||
|| faceGeoAsymData06 || Face creation geometry asymmetric data 06 || Face creation geometry asymmetric data 06 || - ||
|| faceGeoAsymData07 || Face creation geometry asymmetric data 07 || Face creation geometry asymmetric data 07 || - ||
|| faceGeoAsymData08 || Face creation geometry asymmetric data 08 || Face creation geometry asymmetric data 08 || - ||
|| faceGeoAsymData09 || Face creation geometry asymmetric data 09 || Face creation geometry asymmetric data 09 || - ||
|| faceGeoAsymData10 || Face creation geometry asymmetric data 10 || Face creation geometry asymmetric data 10 || - ||
|| faceGeoAsymData11 || Face creation geometry asymmetric data 11 || Face creation geometry asymmetric data 11 || - ||
|| faceGeoAsymData12 || Face creation geometry asymmetric data 12 || Face creation geometry asymmetric data 12 || - ||
|| faceGeoAsymData13 || Face creation geometry asymmetric data 13 || Face creation geometry asymmetric data 13 || - ||
|| faceGeoAsymData14 || Face creation geometry asymmetric data 14 || Face creation geometry asymmetric data 14 || - ||
|| faceGeoAsymData15 || Face creation geometry asymmetric data 15 || Face creation geometry asymmetric data 15 || - ||
|| faceGeoAsymData16 || Face creation geometry asymmetric data 16 || Face creation geometry asymmetric data 16 || - ||
|| faceGeoAsymData17 || Face creation geometry asymmetric data 17 || Face creation geometry asymmetric data 17 || - ||
|| faceGeoAsymData18 || Face creation geometry asymmetric data 18 || Face creation geometry asymmetric data 18 || - ||
|| faceGeoAsymData19 || Face creation geometry asymmetric data 19 || Face creation geometry asymmetric data 19 || - ||
|| faceGeoAsymData20 || Face creation geometry asymmetric data 20 || Face creation geometry asymmetric data 20 || - ||
|| faceGeoAsymData21 || Face creation geometry asymmetric data 21 || Face creation geometry asymmetric data 21 || - ||
|| faceGeoAsymData22 || Face creation geometry asymmetric data 22 || Face creation geometry asymmetric data 22 || - ||
|| faceGeoAsymData23 || Face creation geometry asymmetric data 23 || Face creation geometry asymmetric data 23 || - ||
|| faceGeoAsymData24 || Face creation geometry asymmetric data 24 || Face creation geometry asymmetric data 24 || - ||
|| faceGeoAsymData25 || Face creation geometry asymmetric data 25 || Face creation geometry asymmetric data 25 || - ||
