||~ Field ||~ DisplayName ||~ Description ||~ Enum ||~
|| sfxId_40 || SFX identifier: 40 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_41 || SFX identifier: 41 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_42 || SFX identifier: 42 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_43 || SFX identifier: 43 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_44 || SFX identifier: 44 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_45 || SFX identifier: 45 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_46 || SFX identifier: 46 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_47 || SFX identifier: 47 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_48 || SFX identifier: 48 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_49 || SFX identifier: 49 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_50 || SFX identifier: 50 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_51 || SFX identifier: 51 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_52 || SFX identifier: 52 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_53 || SFX identifier: 53 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_54 || SFX identifier: 54 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_55 || SFX identifier: 55 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_56 || SFX identifier: 56 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_57 || SFX identifier: 57 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_58 || SFX identifier: 58 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_59 || SFX identifier: 59 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_60 || SFX identifier: 60 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_61 || SFX identifier: 61 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_62 || SFX identifier: 62 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_63 || SFX identifier: 63 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_64 || SFX identifier: 64 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_65 || SFX identifier: 65 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_66 || SFX identifier: 66 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_67 || SFX identifier: 67 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_68 || SFX identifier: 68 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_69 || SFX identifier: 69 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_70 || SFX identifier: 70 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_71 || SFX identifier: 71 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_72 || SFX identifier: 72 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_73 || SFX identifier: 73 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_74 || SFX identifier: 74 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_75 || SFX identifier: 75 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_76 || SFX identifier: 76 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_77 || SFX identifier: 77 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_78 || SFX identifier: 78 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_79 || SFX identifier: 79 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_80 || SFX identifier: 80 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_81 || SFX identifier: 81 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_82 || SFX identifier: 82 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_83 || SFX identifier: 83 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_84 || SFX identifier: 84 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_85 || SFX identifier: 85 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_86 || SFX identifier: 86 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_87 || SFX identifier: 87 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_88 || SFX identifier: 88 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_89 || SFX identifier: 89 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_90 || SFX identifier: 90 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_91 || SFX identifier: 91 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_92 || SFX identifier: 92 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_93 || SFX identifier: 93 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_94 || SFX identifier: 94 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_95 || SFX identifier: 95 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_96 || SFX identifier: 96 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_97 || SFX identifier: 97 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_98 || SFX identifier: 98 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_99 || SFX identifier: 99 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_100 || SFX identifier: 100 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_101 || SFX identifier: 101 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_102 || SFX identifier: 102 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_103 || SFX identifier: 103 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_104 || SFX identifier: 104 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_105 || SFX identifier: 105 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_106 || SFX identifier: 106 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_107 || SFX identifier: 107 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_108 || SFX identifier: 108 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_109 || SFX identifier: 109 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_110 || SFX identifier: 110 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_111 || SFX identifier: 111 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_112 || SFX identifier: 112 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_113 || SFX identifier: 113 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_114 || SFX identifier: 114 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_115 || SFX identifier: 115 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_116 || SFX identifier: 116 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_117 || SFX identifier: 117 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_118 || SFX identifier: 118 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_119 || SFX identifier: 119 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_120 || SFX identifier: 120 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_121 || SFX identifier: 121 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_122 || SFX identifier: 122 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_123 || SFX identifier: 123 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_124 || SFX identifier: 124 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_125 || SFX identifier: 125 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_126 || SFX identifier: 126 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_127 || SFX identifier: 127 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_128 || SFX identifier: 128 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_129 || SFX identifier: 129 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_130 || SFX identifier: 130 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
|| sfxId_131 || SFX identifier: 131 || Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect" || - ||
