||~ Field ||~ DisplayName ||~ Description ||~ Enum ||~
|| grabityRate || Gravity rate || Gravity rate || - ||
|| registPoizonChangeRate || Poison resistance change rate || Multiply the poison resistance value by the set multiplier || - ||
|| registDiseaseChangeRate || Epidemic resistance change rate || Multiply the plague resistance value by the set magnification || - ||
|| registBloodChangeRate || Bleeding resistance change rate || Multiply the bleeding resistance value by the set magnification || - ||
|| registCurseChangeRate || Curse resistance change rate || Multiply the spell resistance value by the set multiplier || - ||
|| soulStealRate || Soul Steel Coefficient || Defense against HP robbed by NPCs in Soul Steel || - ||
|| lifeReductionRate || Defense: Life factor ||  || - ||
|| hpRecoverRate || HP recovery coefficient || It doesn't work when HP decreases. || - ||
|| replaceSpEffectId || Special effects to replace || Special effect ID added at the end of life (-1 is ignored) || - ||
|| cycleOccurrenceSpEffectId || Periodic special effects || Special effect ID that occurs in each activation cycle (-1 is ignored) || - ||
|| atkOccurrenceSpEffectId || Attack occurrence special effect || Special effect ID that occurs when hitting an attack (-1 is ignored) || - ||
|| guardDefFlickPowerRate || When guarding, the defense power up rate || Repellent defense correction value when guarding || - ||
|| guardStaminaCutRate || Stamina cut magnification when guarding || Stamina cut rate correction value when guarding || - ||
|| rayCastPassedTime || Passing the line of sight: Activation time [ms] || Passing the line of sight: Activation time [ms] (for evil eye) || - ||
|| magicSubCategoryChange1 || Vs to subcategory parameter change 1 || Vs to subcategory parameter change 1 || ATK_SUB_CATEGORY ||
|| magicSubCategoryChange2 || Vs to subcategory parameter change 2 || Vs to subcategory parameter change 2 || ATK_SUB_CATEGORY ||
|| bowDistRate || Bow distance correction [%] || Correction value added to the flight distance correction of the weapon || - ||
|| spCategory || Special effects category || Categories that determine behavior such as overwriting special effects || SP_EFFECT_SPCATEGORY ||
|| categoryPriority || In-category priority || Priority within the same category (lower one has priority) || - ||
|| saveCategory || Save category || Category to save special effects || SP_EFFECT_SAVE_CATEGORY ||
|| changeMagicSlot || Magic registration frame change Magic slot || You can increase the specified number of magic registration slots || - ||
|| changeMiracleSlot || Miracle registration frame change Miracle slot || You can increase the specified number of trajectory registration frames. || - ||
|| heroPointDamage || Human damage value || Damage value given to human nature value || - ||
|| defFlickPower || Repellent Defense_Overwrite || Set a value that overwrites the repelling defense || - ||
|| flickDamageCutRate || Damage attenuation rate when repelling [%] _ Overwrite || Set a value that overwrites the damage attenuation rate at the time of repelling || - ||
|| bloodDamageRate || Bleeding damage correction factor || Point damage of state change type [bleeding], correction value used only when% damage || - ||
|| dmgLv_None || DL_No damage (0) || Specify the type to replace the damage Lv0 || ATKPARAM_REP_DMGTYPE ||
|| dmgLv_S || DL_Small (1) || Specify the type to replace the damage Lv1 || ATKPARAM_REP_DMGTYPE ||
|| dmgLv_M || DL_Medium (2) || Specify the type to replace the damage Lv2 || ATKPARAM_REP_DMGTYPE ||
|| dmgLv_L || DL_Large (3) || Specify the type to replace the damage Lv3 || ATKPARAM_REP_DMGTYPE ||
|| dmgLv_BlowM || DL_ Blow-off (4) || Specify the type to replace the damage Lv4 || ATKPARAM_REP_DMGTYPE ||
|| dmgLv_Push || DL_push (5) || Specify the type to replace the damage Lv5 || ATKPARAM_REP_DMGTYPE ||
|| dmgLv_Strike || DL_Slamming (6) || Specify the type to replace the damage Lv6 || ATKPARAM_REP_DMGTYPE ||
|| dmgLv_BlowS || DL_Small blow (7) || Specify the type to replace the damage Lv7 || ATKPARAM_REP_DMGTYPE ||
|| dmgLv_Min || DL_minimal (8) || Specify the type to replace the damage Lv8 || ATKPARAM_REP_DMGTYPE ||
|| dmgLv_Uppercut || DL_ Launch (9) || Specify the type to replace the damage Lv9 || ATKPARAM_REP_DMGTYPE ||
|| dmgLv_BlowLL || DL_ Oversized Blowout (10) || Specify the type to replace the damage Lv10 || ATKPARAM_REP_DMGTYPE ||
|| dmgLv_Breath || DL_Breath (11) || Specify the type to replace the damage Lv11 || ATKPARAM_REP_DMGTYPE ||
|| atkAttribute || Physical attributes || Physical attributes to set for special effects || ATKPARAM_ATKATTR_TYPE ||
|| spAttribute || Special attributes || Special attributes to set for special effects || ATKPARAM_SPATTR_TYPE ||
|| stateInfo || State change type || State change judgment flag || SP_EFFECT_TYPE ||
|| wepParamChange || Weapon parameter change || Specify which weapon is effective. If there is no limit, all attacks and defenses including enemies are targeted || SP_EFE_WEP_CHANGE_PARAM ||
|| moveType || Movement type || Movement type. Change the movement speed. || SP_EFFECT_MOVE_TYPE ||
|| lifeReductionType || Defense: Life reduction type ||  || SP_EFFECT_TYPE ||
|| throwCondition || Throwing conditions || Throwing conditions. Affects the throwing mask. || SP_EFFECT_THROW_CONDITION_TYPE ||
|| addBehaviorJudgeId_condition || Condition value to be added to the action judgment ID || Condition value to add a value to the action judgment ID (Def: -1) || - ||
|| freezeDamageRate || Cold damage correction factor || Correction value used only for point damage and% damage of state change type [cold air] || - ||
|| effectTargetSelf || Effect target: Affiliation || Only the target for which this judgment is checked is effective, the default is × || SP_EFFECT_BOOL ||
|| effectTargetFriend || Effect target: Affiliation ally || Only the target for which this judgment is checked is effective, the default is × || SP_EFFECT_BOOL ||
|| effectTargetEnemy || Effect target: Affiliation enemy || Only the target for which this judgment is checked is effective, the default is × || SP_EFFECT_BOOL ||
|| effectTargetPlayer || Effect target: Operation PC || Only the target for which this judgment is checked is effective, the default is × || SP_EFFECT_BOOL ||
|| effectTargetAI || Effect target: Operation AI || Only the target for which this judgment is checked is effective, the default is × || SP_EFFECT_BOOL ||
|| effectTargetLive || Effect target: State survival || Only the target for which this judgment is checked is effective, the default is × || SP_EFFECT_BOOL ||
|| effectTargetGhost || Effect target: State All ghosts || Only the target for which this judgment is checked is effective, the default is × || SP_EFFECT_BOOL ||
|| disableSleep || Sleep disabled || If this effect is applied, you will not sleep || SP_EFFECT_BOOL ||
|| disableMadness || Madness invalid || With this effect, you won't go mad || SP_EFFECT_BOOL ||
|| effectTargetAttacker || Effect target: Activated by an attacker || Apply special effects to attackers after damage (cannot enter defenders) || SP_EFFECT_BOOL ||
|| dispIconNonactive || Icon display even if not activated || The icon is displayed even in the state of waiting for activation. || SP_EFFECT_BOOL ||
|| regainGaugeDamage || Whether to generate a regain gauge || Whether to generate a regain gauge || SP_EFFECT_BOOL ||
|| bAdjustMagicAblity || Do you want to correct the magic power? || Do you want to correct the magic power? || SP_EFFECT_BOOL ||
|| bAdjustFaithAblity || Do you correct your faith? || Do you correct your faith? || SP_EFFECT_BOOL ||
|| bGameClearBonus || Is it for a lap bonus? || Whether it is for the game clear lap bonus. || SP_EFFECT_BOOL ||
|| magParamChange || Anti-magic parameter change || Set whether or not it is effective against magic || SP_EFFECT_BOOL ||
|| miracleParamChange || Anti-miracle parameter change || Set whether or not it is effective against miracles || SP_EFFECT_BOOL ||
|| clearSoul || Do you want to clear your soul? || Possession soul becomes 0. || SP_EFFECT_BOOL ||
|| requestSOS || SOS sign judgment flag || If checked, issue an SOS sign request when activated || SP_EFFECT_BOOL ||
|| requestBlackSOS || Black SOS sign judgment flag || If checked, issue a black SOS sign request when activated || SP_EFFECT_BOOL ||
|| requestForceJoinBlackSOS || Intrusion_A request judgment flag || If checked, issue an intrusion_A request when activated || SP_EFFECT_BOOL ||
|| requestKickSession || Kick judgment flag || If checked, a kick request will be issued at the time of activation. || SP_EFFECT_BOOL ||
|| requestLeaveSession || Exit judgment flag || If checked, an exit request will be issued at the time of activation. || SP_EFFECT_BOOL ||
|| requestNpcInveda || NPC intrusion judgment flag || If checked, an intrusion request to the NPC will be issued at the time of activation. || SP_EFFECT_BOOL ||
|| noDead || Undecidable judgment flag || Whether you can be corpse. With this check, you will not be dead || SP_EFFECT_BOOL ||
|| bCurrHPIndependeMaxHP || Does HP now affect even if the maximum HP increases or decreases? || Does HP now affect even if the maximum HP increases or decreases? || SP_EFFECT_BOOL ||
|| corrosionIgnore || Ignore corrosion || [State change type] ignores [Durability] decrease due to [Corrosion] || SP_EFFECT_BOOL ||
|| sightSearchCutIgnore || Ignore visual search enemy cuts || Ignore visual search invalidity || SP_EFFECT_BOOL ||
|| hearingSearchCutIgnore || Ignore hearing search enemy cut || Ignore auditory search invalidity || SP_EFFECT_BOOL ||
|| antiMagicIgnore || Anti-magic disabled || You can use magic even in the anti-magic range || SP_EFFECT_BOOL ||
|| fakeTargetIgnore || False target invalid_ hallucination system || Don't get caught in the fake target that occurred || SP_EFFECT_BOOL ||
|| fakeTargetIgnoreUndead || False target invalid_human || You will not be caught by the fake target of the human system that occurred || SP_EFFECT_BOOL ||
|| fakeTargetIgnoreAnimal || False target invalid_beast system || You will not be caught by the fake target of the beast system that occurred || SP_EFFECT_BOOL ||
|| grabityIgnore || Gravity disabled || Gravity effect disabled || SP_EFFECT_BOOL ||
|| disablePoison || Poison invalid || If this effect is applied, it will not be poisoned. || SP_EFFECT_BOOL ||
|| disableDisease || Epidemic invalid || If this effect is applied, you will not get plague || SP_EFFECT_BOOL ||
|| disableBlood || Bleeding disabled || With this effect, you won't get bleeding || SP_EFFECT_BOOL ||
|| disableCurse || Curse invalid || With this effect, you won't be cursed || SP_EFFECT_BOOL ||
|| enableCharm || Enchanting effective || If this effect is applied, you will be fascinated. || SP_EFFECT_BOOL ||
|| enableLifeTime || Do you want to extend your life? || Will the life be extended when the flag is set by TAE? || SP_EFFECT_BOOL ||
|| bAdjustStrengthAblity || Do you want to correct your strength? || Do you want to correct your strength? || SP_EFFECT_BOOL ||
|| bAdjustAgilityAblity || Do you want to correct your workmanship? || Do you want to correct your workmanship? || SP_EFFECT_BOOL ||
|| eraseOnBonfireRecover || Will it be extinguished by bonfire recovery? || Will it be extinguished by bonfire recovery? || SP_EFFECT_BOOL ||
|| throwAttackParamChange || Anti-throw parameter change || Set whether or not it is effective against throwing attacks || SP_EFFECT_BOOL ||
|| requestLeaveColiseumSession || Exit from the arena Judgment flag || If checked, a request to leave the arena will be issued at the time of activation. || SP_EFFECT_BOOL ||
|| isExtendSpEffectLife || Will it be extended by the life extension effect? || Whether to be eligible for extension when the life extension effect is applied || SP_EFFECT_BOOL ||
|| hasTarget || Do you know the enemy? || Do you know the enemy? : [Activation condition] (for evil eye users) || SP_EFFECT_BOOL ||
|| replanningOnFire || Do you want to replan when activated? || Whether to replan at the time of activation || BOOL_CIRCLECROSS_TYPE ||
|| vowType0 || Pledge 0 || Pledge 0 || SP_EFFECT_BOOL ||
|| vowType1 || Pledge 1 || Pledge 1 || SP_EFFECT_BOOL ||
|| vowType2 || Pledge 2 || Pledge 2 || SP_EFFECT_BOOL ||
|| vowType3 || Pledge 3 || Pledge 3 || SP_EFFECT_BOOL ||
|| vowType4 || Pledge 4 || Pledge 4 || SP_EFFECT_BOOL ||
|| vowType5 || Pledge 5 || Pledge 5 || SP_EFFECT_BOOL ||
|| vowType6 || Pledge 6 || Pledge 6 || SP_EFFECT_BOOL ||
|| vowType7 || Pledge 7 || Pledge 7 || SP_EFFECT_BOOL ||
|| vowType8 || Pledge 8 || Pledge 8 || SP_EFFECT_BOOL ||
|| vowType9 || Pledge 9 || Pledge 9 || SP_EFFECT_BOOL ||
|| vowType10 || Pledge 10 || Pledge 10 || SP_EFFECT_BOOL ||
|| vowType11 || Pledge 11 || Pledge 11 || SP_EFFECT_BOOL ||
|| vowType12 || Pledge 12 || Pledge 12 || SP_EFFECT_BOOL ||
|| vowType13 || Pledge 13 || Pledge 13 || SP_EFFECT_BOOL ||
|| vowType14 || Pledge 14 || Pledge 14 || SP_EFFECT_BOOL ||
|| vowType15 || Pledge 15 || Pledge 15 || SP_EFFECT_BOOL ||
|| repAtkDmgLv || Attack side damage level replacement || The damage level of the attacking side changes to this value || ATKPARAM_REP_DMGTYPE ||
|| sightSearchRate || Viewer: Visual magnification || Correct the ease of finding with a magnification || - ||
|| effectTargetOpposeTarget || Effect target: ● Hostile || Only the target for which this judgment is checked is effective, the default is × || SP_EFFECT_BOOL ||
|| effectTargetFriendlyTarget || Effect target: ○ Allies || Only the target for which this judgment is checked is effective, the default is × || SP_EFFECT_BOOL ||
|| effectTargetSelfTarget || Effect target: myself || Only the target for which this judgment is checked is effective, the default is × || SP_EFFECT_BOOL ||
|| effectTargetPcHorse || Effect target: PC horse || Only the target for which this judgment is checked is effective, the default is × || SP_EFFECT_BOOL ||
|| effectTargetPcDeceased || Effect target: PC dead only || Only the target for which this judgment is checked is effective, the default is × || SP_EFFECT_BOOL ||
|| isContractSpEffectLife || Will it be shortened by the effect of shortening the life? || Whether it will be shortened when the life shortening effect is applied || SP_EFFECT_BOOL ||
|| isWaitModeDelete || Deleted when entering the waiting state || Do you want to delete it the moment you are in a waiting state? || SP_EFFECT_BOOL ||
|| isIgnoreNoDamage || Will it be activated even when it is invincible? || Whether to apply the damage from this special effect even in the invincible state only when the state change type "Apply the activation function even when invincible" is applied. || SP_EFFECT_BOOL ||
|| changeTeamType || Team type change || Overwrites the specified team type || SP_EFFECT_CHANGE_TEAM_TYPE ||
|| dmypolyId || Damipoli ID || Damipoli ID. Damipoli ID range is 0 to 999.1000, 10000 is the category number. || - ||
|| vfxId || Special effect VfxId_0 || Special effect VfxId (-1 disabled) || - ||
|| accumuOverFireId || Special effect Id activated at the upper limit of the spirit ball || Special effect Id activated at the upper limit of the spirit ball || - ||
|| accumuOverVal || Genkitama upper limit || Genkitama upper limit || - ||
|| accumuUnderFireId || Special effect Id activated at the lower limit of the spirit ball || Special effect Id activated at the lower limit of the spirit ball || - ||
|| accumuUnderVal || Genkitama lower limit || Genkitama lower limit || - ||
|| accumuVal || Genkitama accumulation value || Genkitama accumulation value || - ||
|| eye_angX || How to see: Overwrite visual angle (height) [deg] || Override the findability angle || - ||
|| eye_angY || How to see: Overwrite visual angle (width) [deg] || Override the findability angle || - ||
|| addDeceasedLv || Change the degree of death || Add this value to the degree of death || - ||
|| vfxId1 || Special effect VfxId_1 || Special effect VfxId1 (-1 invalid) || - ||
|| vfxId2 || Special effect VfxId_2 || Special effect VfxId2 (-1 invalid) || - ||
|| vfxId3 || Special effect VfxId_3 || Special effect VfxId3 (-1 invalid) || - ||
|| vfxId4 || Special effect VfxId_4 || Special effect VfxId4 (-1 invalid) || - ||
|| vfxId5 || Special effect VfxId_5 || Special effect VfxId5 (-1 invalid) || - ||
|| vfxId6 || Special effect VfxId_6 || Special effect VfxId6 (-1 invalid) || - ||
|| vfxId7 || Special effect VfxId_7 || Special effect VfxId7 (-1 invalid) || - ||
|| freezeAttackPower || Cold resistance attack power [point] || Numerical value to be added to the target [Cold air resistance value] when hit || - ||
|| AppearAiSoundId || Generated AI sound ID || Generates AI sound parameters with set values || - ||
|| addFootEffectSfxId || Additional foot effect identifier || The identifier of the foot effect that is additionally generated during special effects. XYYZZZ ZZZ || - ||
|| dexterityCancelSystemOnlyAddDexterity || Virtual status for skill cancellation || Add this value when calculating the end timing of the TAE flag of "Skill Cancel". || - ||
|| teamOffenseEffectivity || Team attack influence_overwrite || Overwrite and change the target [Team Attack Influence] value. Do not change the default value (-1). || - ||
|| toughnessDamageCutRate || Toughness Damage multiplier || Toughness version cut rate || - ||
|| weakDmgRateA || Special attack A damage multiplier correction || Special Attack A Damage multiplier is corrected. 1 is normal. || - ||
|| weakDmgRateB || Special attack B damage multiplier correction || Special attack B Damage multiplier is corrected. 1 is normal. || - ||
|| weakDmgRateC || Special attack C damage multiplier correction || Special attack C Damage multiplier is corrected. 1 is normal. || - ||
|| weakDmgRateD || Special attack D damage multiplier correction || Special attack D Damage multiplier is corrected. 1 is normal. || - ||
|| weakDmgRateE || Special attack E damage multiplier correction || Special attack E Damage multiplier is corrected. 1 is normal. || - ||
|| weakDmgRateF || Special attack F damage multiplier correction || Special attack F Damage multiplier is corrected. 1 is normal. || - ||
|| darkDamageCutRate || Defender: Dark damage multiplier || Dark damage multiplier: Correct the calculated damage by XX times. 1 is normal. || - ||
|| darkDiffenceRate || Dark defense multiplier || Multiply the darkness defense by the set value || - ||
|| darkDiffence || Dark defense [point] || Add or subtract the value set for darkness defense || - ||
|| darkAttackRate || Attacker: Dark damage multiplier || Dark damage multiplier: Correct the calculated damage by XX times. 1 is normal. || - ||
|| darkAttackPowerRate || Dark attack power multiplier || Multiply the dark attack power by the set value || - ||
|| darkAttackPower || Dark attack power [point] || Add or subtract the value set for the dark attack power || - ||
|| antiDarkSightRadius || Radius of full view of darkness [m] || Radius of full view of darkness [m]. If you are within this distance, you will be able to see at normal distance even in the dark. || - ||
|| antiDarkSightDmypolyId || Damipoli ID with full view of darkness || Damipoli ID (-1: Master) with full view of darkness. Create a full view area around this Damipoli || - ||
|| conditionHpRate || Trigger condition: Remaining HP ratio is above a certain level [%] || Activates only when you have HP above the specified value || - ||
|| consumeStaminaRate || Consumption stamina magnification || Multiply by multiplying the consumption stamina value of the behavior parameter || - ||
|| itemDropRate || Item drop correction || The set value is added to [Item Drop Correction] || - ||
|| changePoisonResistPoint || Poison resistance change [point] || Increase or decrease the state resistance value || - ||
|| changeDiseaseResistPoint || Epidemic resistance change [point] || Increase or decrease the state resistance value || - ||
|| changeBloodResistPoint || Bleeding resistance change [point] || Increase or decrease the state resistance value || - ||
|| changeCurseResistPoint || Curse resistance change [point] || Increase or decrease the state resistance value || - ||
|| changeFreezeResistPoint || Change in cold tolerance [point] || Increase or decrease the state resistance value || - ||
|| slashAttackRate || Attacker: Slash damage multiplier || Slash damage ratio: Correct the calculated damage by XX times. 1 is normal. || - ||
|| blowAttackRate || Attacker: Batter damage multiplier || Batter damage ratio: The calculated damage is corrected by XX times. 1 is normal. || - ||
|| thrustAttackRate || Attack side: piercing damage multiplier || Puncture damage ratio: Correct the calculated damage by XX times. 1 is normal. || - ||
|| neutralAttackRate || Attacker: Non-attribute damage multiplier || Non-attribute damage ratio: Correct the calculated damage by XX times. 1 is normal. || - ||
|| slashAttackPowerRate || Slash attack power multiplier || Multiply the slashing attack power by the set value || - ||
|| blowAttackPowerRate || Batter attack power multiplier || Multiply the hit attack power by the set value || - ||
|| thrustAttackPowerRate || Puncture attack power multiplier || Multiply the piercing attack power by the set value || - ||
|| neutralAttackPowerRate || Non-attribute attack power multiplier || Multiply the non-attribute attack power by the set value || - ||
|| slashAttackPower || Slash attack power [point] || Add or subtract the value set for the slashing attack power || - ||
|| blowAttackPower || Batter attack power [point] || Add or subtract the value set for the batter attack power || - ||
|| thrustAttackPower || Puncture attack power [point] || Add or subtract the value set for the piercing attack power || - ||
|| neutralAttackPower || Non-attribute attack power [point] || Add or subtract the value set for non-attribute attack power || - ||
|| changeStrengthPoint || Strength correction change [point] || Add or subtract the correction value of the weapon || - ||
|| changeAgilityPoint || Agility correction change [point] || Add or subtract the correction value of the weapon || - ||
|| changeMagicPoint || Magic correction change [point] || Add or subtract the correction value of the weapon || - ||
|| changeFaithPoint || Faith correction change [point] || Add or subtract the correction value of the weapon || - ||
|| changeLuckPoint || Luck correction change [point] || Add or subtract the correction value of the weapon || - ||
|| recoverArtsPoint_Str || Arts point recovery Strength system || Arts Point Restores strength || - ||
|| recoverArtsPoint_Dex || Arts point recovery workmanship system || Restores arts point workmanship || - ||
|| recoverArtsPoint_Magic || Arts point recovery magic system || Restores arts point magic || - ||
|| recoverArtsPoint_Miracle || Arts point recovery Miracle system || Recover arts point miracles || - ||
|| madnessDamageRate || Mad damage correction factor || Correction value used only for point damage and% damage of state change type [madness] || - ||
|| isUseStatusAilmentAtkPowerCorrect || Whether to apply the abnormal state attack power multiplier correction || If ○, the abnormal state attack power multiplier correction of the attack para is applied. || SP_EFFECT_BOOL ||
|| isUseAtkParamAtkPowerCorrect || Whether to apply the attack power multiplier correction of the attack parameter || If ○, the attack power multiplier correction of the attack para is applied. || SP_EFFECT_BOOL ||
|| dontDeleteOnDead || Do not delete at death || If it is ○, it will not be deleted even if the character dies. Mainly used for death effects. || SP_EFFECT_BOOL ||
|| disableFreeze || Cold air invalid || When this effect is applied, it will not be cold || SP_EFFECT_BOOL ||
|| isDisableNetSync || Do not synchronize with the net || Do not synchronize with the net. It does not mean that you will be able to call it locally, but simply do not send it online. For example, a remote character does not activate locally, so nothing happens in that case. || SP_EFFECT_BOOL ||
|| shamanParamChange || Anti-magic parameter change || Set whether or not it is effective against spells || SP_EFFECT_BOOL ||
|| isStopSearchedNotify || Stop notification of search enemy status || Whether to stop notifications targeting your army (used by EventMaker decisions and buddy platoons) || SP_EFFECT_BOOL ||
|| isCheckAboveShadowTest || It only takes when outside the rain shield || If it is ○, it will not be applied when it is judged to be shielded (× is always applied) || SP_EFFECT_BOOL ||
|| addBehaviorJudgeId_add || Addition value to be added to the action judgment ID || If the addition value of the action judgment ID is 0, the action is not switched and the action is stopped. || - ||
|| saReceiveDamageRate || SA value_damage ratio || Multiplier for SA damage || - ||
|| defPlayerDmgCorrectRate_Physics || Defending player Physical damage compensation factor || Damage correction for the damage value received from the player. || - ||
|| defPlayerDmgCorrectRate_Magic || Defending player magic damage correction multiplier || Damage correction for the damage value received from the player. || - ||
|| defPlayerDmgCorrectRate_Fire || Defending player Fire damage compensation factor || Damage correction for the damage value received from the player. || - ||
|| defPlayerDmgCorrectRate_Thunder || Defending player Lightning damage compensation factor || Damage correction for the damage value received from the player. || - ||
|| defPlayerDmgCorrectRate_Dark || Defending player Dark damage correction factor || Damage correction for the damage value received from the player. || - ||
