DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
Offset position of SFX,Offset distance of SFX generation position,-99,99,5301,f32,0.01,%d,f32,Wrap
Mask texture ID,Mask texture ID (see texture ID with -1),-1,999999999,101,s32,1,%d,s32,None
Albedo texture ID,Albedo Texture ID (See Texture ID with -1),-1,999999999,102,s32,1,%d,s32,None
Reflect texture ID,Reflectance texture ID (see texture ID with -1),-1,999999999,103,s32,1,%d,s32,None
Mask strength,Mask strength (currently valid only with deferred decals),0,1,185,f32,0.01,%f,f32,None
Normal texture ID,Normal texture ID (see texture ID with -1),-1,999999999,105,s32,1,%d,s32,None
Height texture ID,Height texture ID (see texture ID with -1),-1,999999999,106,s32,1,%d,s32,None
Emissive Texture ID,Emissive Texture ID (See Texture ID with -1),-1,999999999,107,s32,1,%d,s32,None
Albedo color: R,Albedo color: R,0,255,170,u8,1,%d,u8,None
Albedo color: G,Albedo color: G,0,255,171,u8,1,%d,u8,None
Albedo color: B,Albedo color: B,0,255,172,u8,1,%d,u8,None
Padding,Padding,,,10001,dummy8,,%d,dummy8,None
Reflect color: R,Reflect color: R,0,255,175,u8,1,%d,u8,None
Reflect color: G,Reflect color: G,0,255,176,u8,1,%d,u8,None
Reflect color: B,Reflect color: B,0,255,177,u8,1,%d,u8,None
Is the life effective?,Is the life effective?,0,1,850,u8,1,%d,ON_OFF,None
The strength of shinyness,The strength of shinyness,0,1,178,f32,0.01,%f,f32,None
Lifespan [seconds],Lifespan [seconds] (Time after decal is applied, fade-in time does not matter),0,9999,851,f32,0.1,%f,f32,None
Fade out time [seconds],Fade out time [seconds],0,9999,853,f32,0.1,%f,f32,None
priority,The larger this value, the easier it is to remain (-1 does not disappear),-1,9999,900,s16,1,%d,s16,None
If there is a decal nearby, will it be thinned out?,Whether to thin out if there is a decal nearby,0,1,910,u8,1,%d,ON_OFF,None
Fix random pattern,If you select "Yes", one variation number randomly determined for each texture other than 0 will be applied. The number of non-zero variations must be the same.,0,1,140,u8,1,%d,BOOL_YESNO_TYPE,None
Candidates for thinning within this distance,Candidates for thinning if there is a decal within this distance,0,9999,921,f32,0.1,%f,f32,None
Candidates for thinning if the difference in direction is within this angle [degrees],Candidates for thinning if the difference in decal direction is within this angle,0,180,922,f32,0.1,%f,f32,None
If the number of satisfied conditions is more than this number, thin out,If the distance and angle are more than this number, thin out,1,255,923,u8,1,%d,u8,None
How many recent thinnings to check,How many recent thinning candidates to check,1,255,924,u8,1,%d,u8,None
Delay frame until it occurs [frame (30FPS conversion)],After trying to paste the decal, it will actually be pasted after this frame,0,9999,860,s16,1,%d,s16,None
Number of albedo variations,Number of random variations of albedo texture (including 0th, 2 for 2 textures),0,9,150,u32,1,%d,u32,None
Number of mask variations,Number of random variations of mask texture (including 0th, 2 for 2 textures),0,9,151,u32,1,%d,u32,None
Number of reflection variations,Number of random variations of reflex textures (including 0th, 2 for 2 textures),0,9,152,u32,1,%d,u32,None
Padding,,0,9,9999,u32,1,%d,u32,None
Number of normal variations,Number of random variations of normal texture (including 0th, 2 for 2 textures),0,9,154,u32,1,%d,u32,None
Number of height variations,Number of random variations of height texture (including 0th, 2 for 2 textures),0,9,155,u32,1,%d,u32,None
Number of emissive variations,Number of random variations of emissive textures (including 0th, 2 for 2 textures),0,9,156,u32,1,%d,u32,None
Padding,Padding,0,9,9999,u32,1,%d,u32,None
Fade-in time [seconds],Fade-in time [seconds],0,9999,852,f32,0.1,%f,f32,None
Decimation: Duplicate multiplication value,Determine if the decal size is duplicated by multiplying it by this value.,0,999,912,f32,0.01,%f,f32,None
Decimation: Neighborhood addition distance [m],Judge whether it is a neighborhood within the range of adding this distance [m] to the decal size.,-999,999,913,f32,0.01,%f,f32,None
Decimation: Overlapping limit,Limit number that can be duplicated,0,9999,914,u32,1,%d,u32,None
Decimation: Neighborhood limit,Maximum number of neighbors,0,9999,915,u32,1,%d,u32,None
Thinning mode,Thinning mode,0,1,911,s8,1,%d,DECAL_PARAM_THIN_OUT_MODE,None
Emissive color: R,Emissive color: R,0,255,179,u8,1,%d,u8,None
Emissive color: G,Emissive color: G,0,255,180,u8,1,%d,u8,None
Emissive color: B,Emissive color: B,0,255,181,u8,1,%d,u8,None
SFX generation upper limit angle,SFX generation upper limit angle,-1,360,5302,f32,1,%f,f32,Lock
Padding,Padding,,,10002,dummy8,,%d,dummy8,None
