DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
Unsearched mask_Searched range [m],Range [m] (radius) that makes unsearched masks searched. It is assumed that the circle centered on the player has been searched.,0,3000,2410,f32,0.1,%.1f,f32,None
Toast display time [sec],Tutorial (toast notification) display time [sec]. It will be closed automatically after this time has passed,0.1,600,9000,f32,0.1,%.1f,f32,None
Display distance_Cooperation / Relief Guest side: Host,Display distance [m] of other players (friendly hosts) to be displayed on the compass. If you are more than this distance, it will be displayed on the compass.,0,10000,6200,f32,0.1,%.1f,f32,None
Display distance_hostile guest side: host,Display distance [m] of other players (enemy hosts) displayed on the compass. If you are more than this distance, it will be displayed on the compass.,0,10000,6210,f32,0.1,%.1f,f32,None
Display distance_host / cooperation / rescue Host side: cooperation / rescue guest,Display distance [m] of other players (friendly guests) to be displayed on the compass. If you are more than this distance, it will be displayed on the compass.,0,10000,6220,f32,0.1,%.1f,f32,None
Cutscene key guide display time [seconds],The amount of time that the key guide will continue to be displayed after the cutscene skip has been pre-entered. Since skip input is accepted only while the key guide is displayed, it can be said that it is the skip input acceptance time.,0.1,1000,10000,f32,0.1,%.1f,f32,None
HP gauge: Percentage always displayed [%],[HUD: Auto setting] HP ratio. If the HP ratio is below this value, the HP gauge will always be displayed. Percentage and current value are OR conditions (displayed if either is satisfied),-1,100,11000,f32,0.1,%.1f,f32,None
HP gauge: Current value always displayed,[HUD: Auto setting] HP current value. If the current HP value is less than or equal to this value, the HP gauge will always be displayed. Percentage and current value are OR conditions (displayed if either is satisfied),-1,99999,11001,s32,1,%d,s32,None
MP gauge: Percentage to always display [%],[HUD: Auto setting] MP ratio. If the MP ratio is below this value, the MP gauge is always displayed. Percentage and current value are OR conditions (displayed if either is satisfied),-1,100,11010,f32,0.1,%.1f,f32,None
MP gauge: Current value always displayed,[HUD: Auto setting] MP current value. If the current MP value is less than or equal to this value, the MP gauge is always displayed. Percentage and current value are OR conditions (displayed if either is satisfied),-1,99999,11011,s32,1,%d,s32,None
SP gauge: Percentage to always display [%],[HUD: Auto setting] SP ratio. If the SP ratio is less than or equal to this value, the SP gauge is always displayed. Percentage and current value are OR conditions (displayed if either is satisfied),-1,100,11020,f32,0.1,%.1f,f32,None
SP gauge: Current value always displayed,[HUD: Auto setting] SP current value. If the current SP value is less than or equal to this value, the SP gauge is always displayed. Percentage and current value are OR conditions (displayed if either is satisfied),-1,99999,11021,s32,1,%d,s32,None
Zoom animation time [seconds],World map: Time to zoom animation [seconds],0.01,30,2600,f32,0.01,%.2f,f32,None
Minimum icon display magnification,World map: Display magnification of the map point icon at zoom step 0 (0.0 to 1.0). 1x (1.0) at zoom step 2. From there, the icon magnification is also interpolated according to the enlargement ratio.,0.01,1,2700,f32,0.01,%.2f,f32,None
Map point unit Additional ban distance when the ban is lifted [m],World map: Additional ban distance [m] when the ban is lifted in map point units. When the ban on map points such as the distant view stand is lifted, the ban on the traversal range will be lifted. Distance to be additionally extended in 4 directions around the map point,0,3000,2405,f32,0.1,%.1f,f32,None
Displayable area (far left),How far can the center coordinates of the enemy HP gauge go to the left end? Since it is the center coordinate, the size of the gauge body is included.,0,1920,12000,u16,1,%u,u16,None
Displayable area (right end),How far can the center coordinates of the enemy HP gauge go to the right end? Since it is the center coordinate, the size of the gauge body is included.,0,1920,12010,u16,1,%u,u16,None
Displayable area (top),How far can the center coordinates of the enemy HP gauge go to the upper end? Since it is the center coordinate, the size of the gauge body is included.,0,1080,12020,u16,1,%u,u16,None
Displayable area (bottom),How far can the center coordinates of the enemy HP gauge go to the lower end? Since it is the center coordinate, the size of the gauge body is included.,0,1080,12030,u16,1,%u,u16,None
Display recovery amount threshold,Threshold for displaying the PC horse HP gauge at the time of recovery. "Constant value" of "Display HP bar when it increases more than a certain value at a time",0,99999,13000,u32,1,%u,u32,None
reserve,(dummy8),,,13002,dummy8,,,dummy8,None
