DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
Number of blood stains acquired (overall),Actually u8 is enough,0,99,405,u32,1,%u,u32,Wrap
Number of blood stains obtained (cell),Actually u8 is enough,0,99,406,u32,1,%u,u32,Wrap
Upper limit of the number of blood stains that can be possessed (overall),Actually u16 is enough,0,100,407,u32,1,%u,u32,Wrap
Maximum number of blood stains (cell),Actually u8 is enough,0,99,408,u32,1,%u,u32,Wrap
Waiting time for reacquisition of blood stains [seconds],,0,1000,409,f32,1,%f,f32,Wrap
Bloodstain PC drawing distance [m],,0,1000,410,f32,1,%f,f32,Wrap
Exclusive horizontal range for drawing between blood stains [m],,0,1000,411,f32,1,%f,f32,Wrap
Exclusive vertical range for drawing between blood stains [m],,0,1000,412,f32,1,%f,f32,Wrap
Blood stain acquisition cell range (horizontal),Actually u8 is enough,0,1,413,u32,1,%u,u32,Wrap
Blood stain acquisition cell range (upward),Actually u8 is enough,0,1,414,u32,1,%u,u32,Wrap
Blood stain acquisition cell range (downward),Actually u8 is enough,0,1,415,u32,1,%u,u32,Wrap
Bloodstain data retention period upper limit [seconds],Actually u16 is enough,1,1800,416,u32,1,%u,u32,Wrap
Death illusion record total time [seconds],,0,999,417,f32,1,%f,f32,Wrap
Minimum recording time of death illusion [seconds],Death illusions less than this recording time will not register the server,0,40,418,f32,1,%f,f32,Wrap
Bloodstain download interval,,0,10000,419,f32,0.1,%f,f32,Wrap
Petrified blood stain drawing limit distance [m],For open fields. When a stone statue is generated, it can be generated if the distance between the PC and the generation position is greater than or equal to this value.,0,1000,420,f32,1,%f,f32,Wrap
Number of illusions acquired (overall),Actually u8 is enough,0,99,500,u32,1,%u,u32,Wrap
Number of illusions acquired (cell),Actually u8 is enough,0,99,501,u32,1,%u,u32,Wrap
Maximum number of illusions you can have (overall),Actually u16 is enough,0,10,502,u32,1,%u,u32,Wrap
Hostile PC replay recording start distance [m],,0,1000,503,f32,1,%f,f32,Wrap
Hostile PC replay recording end distance [m],,0,1000,504,f32,1,%f,f32,Wrap
Wandering illusion upload interval [seconds],,0,1000,505,f32,1,%f,f32,Wrap
Battle illusion upload interval [seconds],,0,1000,506,f32,1,%f,f32,Wrap
Phantom recording time [seconds],,0,40,507,f32,1,%f,f32,Wrap
Minimum recording time of wandering illusion [seconds],Wandering illusions less than this recording time do not register the server,0,40,508,f32,1,%f,f32,Wrap
Kagaribi illusion upload interval [seconds],,0,1000,509,f32,1,%f,f32,Wrap
Phantom reproduction distance (in the field of view) [seconds],,0,1000,510,f32,1,%f,f32,Wrap
Phantom playback distance (out of field of view) [seconds],,0,1000,511,f32,1,%f,f32,Wrap
Kagaribi illusion Playing time [seconds],,0,1000,512,f32,1,%f,f32,Wrap
Kagaribi illusion placement minimum distance [seconds],Do not place bonfire illusions less than this distance from the bonfire,0,1000,513,f32,1,%f,f32,Wrap
Kagaribi illusion placement maximum distance [seconds],Do not place bonfire illusions beyond this distance from the bonfire,0,1000,514,f32,1,%f,f32,Wrap
Phantom playback interval lower limit [seconds],,0,1000,515,f32,1,%f,f32,Wrap
Phantom playback interval upper limit [seconds],,0,1000,516,f32,1,%f,f32,Wrap
Phantom periodic acquisition interval [seconds],,0,1000,517,f32,1,%f,f32,Wrap
Phantom acquisition cell range (horizontal),Actually u8 is enough,0,1,518,u32,1,%u,u32,Wrap
Phantom acquisition cell range (upward),Actually u8 is enough,0,1,519,u32,1,%u,u32,Wrap
Phantom bonfire mode phantom parameter ID (codename),Phantom bonfire mode phantom parameter ID used when codename matches,0,999999999,520,s32,1,%d,s32,Wrap
Phantom bonfire mode playback applicable distance,,0,1000,521,f32,1,%f,f32,Wrap
Phantom bonfire mode phantom parameter ID,Phantom bonfire mode phantom parameter ID,0,999999999,522,s32,1,%d,s32,Wrap
reserve,,,,523,dummy8,,%f,dummy8,Wrap
Ring search interval [seconds],,1,1000,600,f32,1,%f,f32,Wrap
Maximum number of rescue blue spirits appearing,Actually u8 is enough,1,255,601,u32,1,%u,u32,Wrap
Upper limit of the number of bell guard ghosts that appear,Actually u8 is enough,1,255,602,u32,1,%u,u32,Wrap
Number of ring search destinations acquired,,1,255,603,u32,1,%u,u32,Wrap
Relief Blue Spirit reload time minimum [sec],,0,999,604,f32,0.1,%f,f32,Wrap
Relief Blue Spirit reload time maximum [sec],,0,999,605,f32,0.1,%f,f32,Wrap
Kanemori reload time minimum [sec],,0,999,606,f32,0.1,%f,f32,Wrap
Kanemori reload time maximum [sec],,0,999,607,f32,0.1,%f,f32,Wrap
Mouse King Reload Time Minimum [sec],,0,999,608,f32,0.1,%f,f32,Wrap
Mouse King Reload Time Maximum [sec],,0,999,609,f32,0.1,%f,f32,Wrap
reserve,,,,610,dummy8,,,dummy8,None
SRTT upper limit [milliseconds],,0,99999,700,f32,1,%f,f32,Wrap
SRTT upper limit (when stable) [milliseconds],,0,99999,701,f32,1,%f,f32,Wrap
RTT mean deviation upper limit [milliseconds],,0,99999,702,f32,1,%f,f32,Wrap
Dark spirit time limit Acceleration time [seconds],,0,99999,703,f32,1,%f,f32,Wrap
Dark spirit time limit acceleration time magnification,,0,99999,704,f32,1,%f,f32,Wrap
Multiplayer invalidation life,,1,999999,705,f32,1,%f,f32,Wrap
Abyss Spirit Multiplayer Count,The number of times the abyss spirit enters the host in the abyss area,1,255,706,u8,1,%u,u8,Wrap
Minimum time for a ghost to warp [seconds],,0,255,707,u8,1,%u,u8,Wrap
Delay time until returning after using black crystal [seconds],,0,255,708,u8,1,%u,u8,Wrap
Time-out time waiting for disconnection,,0,255,709,u8,1,%u,u8,Wrap
Penalty addition value without LAN,,0,65535,717,u16,1,%u,u16,Wrap
Penalty addition value for sign-out,,0,65535,718,u16,1,%u,u16,Wrap
Penalty addition value due to power failure,,0,65535,719,u16,1,%u,u16,Wrap
Penalty value that activates the penalty,,0,65535,720,u16,1,%u,u16,Wrap
Sales time limit for "Line Reason" [seconds],,0,1E+08,725,f32,1,%f,f32,Wrap
Area search rate: Relief Blue Spirit [0-100],Percentage of searching for intrusion targets from all areas (%),0,100,730,u8,1,%u,u8,Wrap
Area search rate: Retribution Blue Spirit [0-100],Percentage of searching for intrusion targets from all areas (%),0,100,730,u8,1,%u,u8,Wrap
Area search rate: Kanemori Ashrei [0-100],Percentage of searching for intrusion targets from all areas (%),0,100,730,u8,1,%u,u8,Wrap
HP recovery rate at the time of blood character evaluation [0-100],,0,100,735,u8,1,%u,u8,Wrap
Kogane Rei Success Return Host Reward ID,,0,999999,740,u32,1,%u,u32,Wrap
Play area invalidation distance near the door [m],The area around the black door that separates the multiplayer area is set to the systematically invalid play area (-1). At that time, make the invalid area thicker with this parameter on the thinner side of the OBJ's bounding box with a black door.,0,9999,750,f32,0.1,%f,f32,Wrap
Maximum number of simultaneous displays of signs,,0,100,760,u8,1,%u,u8,Wrap
Maximum number of blood stains displayed at the same time,,0,100,761,u8,1,%u,u8,Wrap
Maximum number of blood characters displayed at the same time,,0,100,762,u8,1,%u,u8,Wrap
reserve,,,,763,dummy8,,,dummy8,None
reserve,,,,1560,dummy8,,,dummy8,None
Summon message is displayed at interval [seconds],,0,1000,1000,f32,0.1,%f,f32,Wrap
Host periodic update request interval [seconds],,0,1000,1010,f32,0.1,%f,f32,Wrap
Host guest join wait timeout time [seconds],,0,1000,1020,f32,0.1,%f,f32,Wrap
Authentication wait timeout time from guest host [seconds],,0,1000,1030,f32,0.1,%f,f32,Wrap
Guest PlayNo Sync wait timeout time [seconds],,0,1000,1040,f32,0.1,%f,f32,Wrap
Host PlayNo Sync wait timeout time [seconds],,0,1000,1050,f32,0.1,%f,f32,Wrap
RequestSearchQuickMatch limit value,Actually u8 is enough,0,255,1060,u32,0,%u,u32,Wrap
Maximum number of people when searching for avatar battles (unused),Actually u8 is enough,0,255,1070,u32,1,%u,u32,Wrap
Minimum number of people when searching for battle royale (unused),Actually u8 is enough,0,255,1080,u32,1,%u,u32,Wrap
Maximum number of people when searching for battle royale (unused),Actually u8 is enough,0,255,1090,u32,1,%u,u32,Wrap
reserve,,,,1100,dummy8,,,dummy8,None
Maximum number of people to get a list of visitors,Actually u8 is enough,0,10000,1500,u32,1,%u,u32,Wrap
Time-out waiting for visit,,0,10000,1520,f32,0.1,%f,f32,Wrap
Visitor list download interval [seconds],,0,10000,1530,f32,0.1,%f,f32,Wrap
Visit search message display interval [seconds],Display interval [seconds] of messages sent by visiting guests while searching for a destination,0,10000,1540,f32,0.1,%f,f32,Wrap
Wandering illusion life,Wandering illusion life,0,10000,550,f32,0.1,%f,f32,Wrap
reserve,reserve,,,551,dummy8,,,dummy8,None
Yellow robe's old man waiting time out,,0,10000,2000,f32,0.1,%f,f32,None
Yellow robe list download interval,,0,10000,2010,f32,0.1,%f,f32,None
Yellow robe's whole flow time-out,,0,10000,2020,f32,0.1,%f,f32,None
reserve,,,,2030,dummy8,,,dummy8,None
reserve,,,,2031,dummy8,,,dummy8,None
