DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
Magic / miracle 2,Initial placement magic / miracle ID02,-1,999999,3700,s32,1,%d,s32,Wrap
Magic / miracle 3,Initial placement magic / miracle ID03,-1,999999,3800,s32,1,%d,s32,Wrap
Magic / miracle 4,Initial placement magic / miracle ID04,-1,999999,3900,s32,1,%d,s32,Wrap
Magic / miracle 5,Initial placement magic / miracle ID05,-1,999999,4000,s32,1,%d,s32,Wrap
Magic / miracle 6,Initial placement magic / miracle ID06,-1,999999,4100,s32,1,%d,s32,Wrap
Magic / miracle 7,Initial placement magic / miracle ID07,-1,999999,4200,s32,1,%d,s32,Wrap
Item 01,Initial possession item ID 01,-1,999999999,4600,s32,1,%d,s32,Wrap
Item 02,Initial possession item ID 02,-1,999999999,4800,s32,1,%d,s32,Wrap
Item 03,Initial possession item ID 03,-1,999999999,5000,s32,1,%d,s32,Wrap
Item 04,Initial possession item ID 04,-1,999999999,5200,s32,1,%d,s32,Wrap
Item 05,Initial possession item ID 05,-1,999999999,5400,s32,1,%d,s32,Wrap
Item 06,Initial possession item ID 06,-1,999999999,5600,s32,1,%d,s32,Wrap
Item 07,Initial possession item ID 07,-1,999999999,5800,s32,1,%d,s32,Wrap
Item 08,Initial possession item ID 08,-1,999999999,6000,s32,1,%d,s32,Wrap
Item 09,Initial possession item ID 09,-1,999999999,6200,s32,1,%d,s32,Wrap
Item 10,Initial possession item ID 10,-1,999999999,6400,s32,1,%d,s32,Wrap
Facegen Parameter ID,Facegen parameter ID used by NPC players. Not used by normal players.,-1,999999,6600,s32,1,%d,s32,Wrap
NPC player thinking ID,NPC Thinking Parameter ID used by NPC players. Not used by normal players.,-1,999999,6700,s32,1,%d,s32,Wrap
HP basic value,Basic value of HP (actually, it is corrected by the calculation formula),0,999,900,u16,1,%d,u16,Wrap
MP basic value,Basic value of MP (actually, it is corrected by the calculation formula),0,999,1000,u16,1,%d,u16,Wrap
Stamina base value,Basic value of stamina (actually, it is corrected by the formula),0,999,1200,u16,1,%d,u16,Wrap
Number of arrows possessed,Initial number of arrows,0,999,2450,u16,1,%d,u16,Wrap
Number of bolts,Initial number of bolts,0,999,2650,u16,1,%d,u16,Wrap
Number of spare arrows possessed,Initial number of arrows,0,999,2550,u16,1,%d,u16,Wrap
Number of spare bolts,Initial number of bolts,0,999,2750,u16,1,%d,u16,Wrap
pad,,,,10002,dummy8,,%d,dummy8,Wrap
Soul Lv,Initial Lv,0,9999,10,s16,1,%d,s16,Wrap
Physical fitness,Basic value of physical fitness,0,99,100,u8,1,%d,u8,Wrap
spirit,Basic value of spirit,0,99,200,u8,1,%d,u8,Wrap
Robust,Robust base value,0,99,300,u8,1,%d,u8,Wrap
Strength,Basic value of muscle strength,0,99,400,u8,1,%d,u8,Wrap
Agility,Basic value of agility,0,99,500,u8,1,%d,u8,Wrap
Magical power,Basic value of magic power,0,99,600,u8,1,%d,u8,Wrap
faith,Basic value of faith,0,99,700,u8,1,%d,u8,Wrap
luck,Basic value of luck,0,99,800,u8,1,%d,u8,Wrap
Human nature,Basic value of human nature,0,99,810,u8,1,%d,u8,Wrap
Endurance,Basic value of endurance,0,99,820,u8,1,%d,u8,Wrap
Number of possession of item 01,Initial possession number of items 01,0,99,4700,u8,1,%d,u8,Wrap
Number of possession of item 02,Initial possession number of items 02,0,99,4900,u8,1,%d,u8,Wrap
Number of items 03,Initial possession number of items 03,0,99,5100,u8,1,%d,u8,Wrap
Item quantity 04,Initial possession number of items 04,0,99,5300,u8,1,%d,u8,Wrap
Item quantity 05,Initial possession number of items 05,0,99,5500,u8,1,%d,u8,Wrap
Item quantity 06,Initial possession number of items 06,0,99,5700,u8,1,%d,u8,Wrap
Item quantity 07,Initial possession number of items 07,0,99,5900,u8,1,%d,u8,Wrap
Item quantity 08,Initial possession number of items 08,0,99,6100,u8,1,%d,u8,Wrap
Item quantity 09,Initial possession number of items 09,0,99,6300,u8,1,%d,u8,Wrap
Item quantity 10,Initial possession number of items 10,0,99,6500,u8,1,%d,u8,Wrap
pad,,,,10003,dummy8,,%d,dummy8,None
Gesture ID 0,Gesture 0th (0 if you want to play EzState gesture 0),-1,127,8600,s8,1,%d,s8,Wrap
Gesture ID1,Gesture 1st (0 if you want to play EzState gesture 0),-1,127,8700,s8,1,%d,s8,Wrap
Gesture ID 2,Gesture 2nd (0 if you want to play EzState's gesture 0),-1,127,8800,s8,1,%d,s8,Wrap
Gesture ID 3,Gesture 3rd (0 if you want to play EzState gesture 0),-1,127,8900,s8,1,%d,s8,Wrap
Gesture ID 4,Gesture 4th (0 if you want to play EzState's gesture 0),-1,127,9000,s8,1,%d,s8,Wrap
Gesture ID 5,Gesture 5th (0 if you want to play EzState gesture 0),-1,127,9100,s8,1,%d,s8,Wrap
Gesture ID 6,Gesture 6th (0 if you want to play EzState gesture 0),-1,127,9200,s8,1,%d,s8,Wrap
NPC type of NPC player,NPC type used by NPC players. Not used by normal players.,0,255,6800,u8,1,%d,NPC_TYPE,Wrap
NPC player drawing type,Drawing type used by NPC players. Not used by normal players.,0,255,6900,s8,1,%d,NPC_DRAW_TYPE,Wrap
Gender of NPC players,The gender used by NPC players. It is not reflected to normal players.,0,1,7000,u8,1,%d,CHARACTER_INIT_SEX,Wrap
Pledge,Pledge type (None: 0),0,15,8500,u8,1,%d,VOW_TYPE,Wrap
Is it a transmission / reception target?,Is it a send / receive target (for copy NPCs)?,0,1,10000,u8,1,%d,BOOL_CIRCLECROSS_TYPE,Wrap
pad,,,,10004,dummy8,,,dummy8,None
pad,,,,10005,dummy8,,%d,dummy8,None
Right-handed weapon slot 1 equipment type,Right-handed weapon slot 1 parameter reference,0,1,1600,u8,1,%d,CHARA_INIT_WEP_TYPE,Wrap
Right-handed weapon slot 2 equipment type,Right-handed weapon slot 2 parameter reference,0,1,1620,u8,1,%d,CHARA_INIT_WEP_TYPE,Wrap
Right-handed weapon slot 3 equipment type,Right-handed weapon slot 3 parameter reference,0,1,1640,u8,1,%d,CHARA_INIT_WEP_TYPE,Wrap
Left-handed weapon slot 1 equipment type,Parameter reference for left-handed weapon slot 1,0,1,1700,u8,1,%d,CHARA_INIT_WEP_TYPE,Wrap
Left-handed weapon slot 2 equipment type,Parameter reference for left-handed weapon slot 2,0,1,1720,u8,1,%d,CHARA_INIT_WEP_TYPE,Wrap
Left-handed weapon slot 3 equipment type,Parameter reference for left-handed weapon slot 3,0,1,1740,u8,1,%d,CHARA_INIT_WEP_TYPE,Wrap
pad,,,,10006,dummy8,,%d,dummy8,Wrap
Right-handed weapon slot 3,Weapon ID of equipment parameter (right hand slot 3),-1,999999999,1650,s32,1,%d,s32,Wrap
Left-handed weapon slot 3,Weapon ID of equipment parameter (left hand slot 3),-1,999999999,1750,s32,1,%d,s32,Wrap
pad,,,,10007,dummy8,,%d,dummy8,Wrap
Second item 01,Item ID 01 of the second shortcut initial possession,-1,999999999,6510,s32,1,%d,s32,Wrap
Second item 02,Item ID 02 of the second shortcut initial possession,-1,999999999,6520,s32,1,%d,s32,Wrap
Second item 03,Item ID 03 of the second shortcut initial possession,-1,999999999,6530,s32,1,%d,s32,Wrap
Second item 04,Item ID 04 of the second shortcut initial possession,-1,999999999,6540,s32,1,%d,s32,Wrap
Second item 05,Item ID 05 of the second shortcut initial possession,-1,999999999,6550,s32,1,%d,s32,Wrap
Second item 06,Item ID 06 of the second shortcut initial possession,-1,999999999,6560,s32,1,%d,s32,Wrap
Number of possessions of the second item 01,2nd Shortcut Initial possession number of items 01,0,99,6511,u8,1,%d,u8,Wrap
Number of possessions of the second item 02,2nd Shortcut Initial possession number of items 02,0,99,6521,u8,1,%d,u8,Wrap
Number of possessions of the second item 03,2nd Shortcut Initial possession number of items 03,0,99,6531,u8,1,%d,u8,Wrap
Number of possessions of the second item 04,2nd Shortcut Initial possession number of items 04,0,99,6541,u8,1,%d,u8,Wrap
Number of possessions of the second item 05,2nd Shortcut Initial possession number of items 05,0,99,6551,u8,1,%d,u8,Wrap
Number of possessions of the second item 06,2nd Shortcut Initial possession number of items 06,0,99,6561,u8,1,%d,u8,Wrap
HP Est Bottle Possession Limit,HP Est Bottle Possession Limit,-1,20,7010,s8,1,%d,s8,Wrap
MP Est Bottle Possession Limit,MP Est Bottle Possession Limit,-1,20,7011,s8,1,%d,s8,Wrap
pad,,,,10008,dummy8,,%d,dummy8,Wrap
Voice type,Voice type,0,255,7001,u8,1,%d,u8,Wrap
Reserved area,Reserved area,,,10009,dummy8,,,dummy8,None
