DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
Decal color (B),Decal color (B),-1000,1000,2142,f32,0.01,%.2f,f32,Wrap
Decal gloss,Decal gloss,-1000,1000,2150,f32,0.01,%.2f,f32,Wrap
Decal reversal,Decal reversal,-1000,1000,2160,f32,0.01,%.2f,f32,Wrap
Character body head scale,Character body head scale,-1000,1000,2500,f32,0.01,%.2f,f32,Wrap
Character body chest scale,Character body chest scale,-1000,1000,2510,f32,0.01,%.2f,f32,Wrap
Character body type abdominal scale,Character body type abdominal scale,-1000,1000,2520,f32,0.01,%.2f,f32,Wrap
Character body type arm scale,Character body type arm scale,-1000,1000,2530,f32,0.01,%.2f,f32,Wrap
Character body type leg scale,Character body type leg scale,-1000,1000,2540,f32,0.01,%.2f,f32,Wrap
age,age,-1000,1000,3000,f32,0.01,%.2f,f32,Wrap
sex,sex,-1000,1000,3100,f32,0.01,%.2f,f32,Wrap
Exaggeration (model),Exaggeration (model),-1000,1000,3200,f32,0.01,%.2f,f32,Wrap
Exaggeration (texture),Exaggeration (texture),-1000,1000,3300,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 00,Face creation geometry data 00,-1000,1000,3400,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 01,Face creation geometry data 01,-1000,1000,3401,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 02,Face creation geometry data 02,-1000,1000,3402,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 03,Face creation geometry data 03,-1000,1000,3403,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 04,Face creation geometry data 04,-1000,1000,3404,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 05,Face creation geometry data 05,-1000,1000,3405,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 06,Face creation geometry data 06,-1000,1000,3406,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 07,Face creation geometry data 07,-1000,1000,3407,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 08,Face creation geometry data 08,-1000,1000,3408,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 09,Face creation geometry data 09,-1000,1000,3409,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 10,Face creation geometry data 10,-1000,1000,3410,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 11,Face creation geometry data 11,-1000,1000,3411,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 12,Face creation geometry data 12,-1000,1000,3412,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 13,Face creation geometry data 13,-1000,1000,3413,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 14,Face creation geometry data 14,-1000,1000,3414,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 15,Face creation geometry data 15,-1000,1000,3415,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 16,Face creation geometry data 16,-1000,1000,3416,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 17,Face creation geometry data 17,-1000,1000,3417,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 18,Face creation geometry data 18,-1000,1000,3418,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 19,Face creation geometry data 19,-1000,1000,3419,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 20,Face creation geometry data 20,-1000,1000,3420,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 21,Face creation geometry data 21,-1000,1000,3421,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 22,Face creation geometry data 22,-1000,1000,3422,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 23,Face creation geometry data 23,-1000,1000,3423,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 24,Face creation geometry data 24,-1000,1000,3424,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 25,Face creation geometry data 25,-1000,1000,3425,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 26,Face creation geometry data 26,-1000,1000,3426,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 27,Face creation geometry data 27,-1000,1000,3427,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 28,Face creation geometry data 28,-1000,1000,3428,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 29,Face creation geometry data 29,-1000,1000,3429,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 30,Face creation geometry data 30,-1000,1000,3430,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 31,Face creation geometry data 31,-1000,1000,3431,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 32,Face creation geometry data 32,-1000,1000,3432,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 33,Face creation geometry data 33,-1000,1000,3433,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 34,Face creation geometry data 34,-1000,1000,3434,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 35,Face creation geometry data 35,-1000,1000,3435,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 36,Face creation geometry data 36,-1000,1000,3436,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 37,Face creation geometry data 37,-1000,1000,3437,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 38,Face creation geometry data 38,-1000,1000,3438,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 39,Face creation geometry data 39,-1000,1000,3439,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 40,Face creation geometry data 40,-1000,1000,3440,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 41,Face creation geometry data 41,-1000,1000,3441,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 42,Face creation geometry data 42,-1000,1000,3442,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 43,Face creation geometry data 43,-1000,1000,3443,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 44,Face creation geometry data 44,-1000,1000,3444,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 45,Face creation geometry data 45,-1000,1000,3445,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 46,Face creation geometry data 46,-1000,1000,3446,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 47,Face creation geometry data 47,-1000,1000,3447,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 48,Face creation geometry data 48,-1000,1000,3448,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 49,Face creation geometry data 49,-1000,1000,3449,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 50,Face creation geometry data 50,-1000,1000,3450,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 51,Face creation geometry data 51,-1000,1000,3451,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 52,Face creation geometry data 52,-1000,1000,3452,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 53,Face creation geometry data 53,-1000,1000,3453,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 54,Face creation geometry data 54,-1000,1000,3454,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 55,Face creation geometry data 55,-1000,1000,3455,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 56,Face creation geometry data 56,-1000,1000,3456,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 57,Face creation geometry data 57,-1000,1000,3457,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 58,Face creation geometry data 58,-1000,1000,3458,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 59,Face creation geometry data 59,-1000,1000,3459,f32,0.01,%.2f,f32,Wrap
Face creation geometry data 60,Face creation geometry data 60,-1000,1000,3460,f32,0.01,%.2f,f32,Wrap
Face creation texture data 00,Face creation texture data 00,-1000,1000,3500,f32,0.01,%.2f,f32,Wrap
Face creation texture data 01,Face creation texture data 01,-1000,1000,3501,f32,0.01,%.2f,f32,Wrap
Face creation texture data 02,Face creation texture data 02,-1000,1000,3502,f32,0.01,%.2f,f32,Wrap
Face creation texture data 03,Face creation texture data 03,-1000,1000,3503,f32,0.01,%.2f,f32,Wrap
Face creation texture data 04,Face creation texture data 04,-1000,1000,3504,f32,0.01,%.2f,f32,Wrap
Face creation texture data 05,Face creation texture data 05,-1000,1000,3505,f32,0.01,%.2f,f32,Wrap
Face creation texture data 06,Face creation texture data 06,-1000,1000,3506,f32,0.01,%.2f,f32,Wrap
Face creation texture data 07,Face creation texture data 07,-1000,1000,3507,f32,0.01,%.2f,f32,Wrap
Face creation texture data 08,Face creation texture data 08,-1000,1000,3508,f32,0.01,%.2f,f32,Wrap
Face creation texture data 09,Face creation texture data 09,-1000,1000,3509,f32,0.01,%.2f,f32,Wrap
Face creation texture data 10,Face creation texture data 10,-1000,1000,3510,f32,0.01,%.2f,f32,Wrap
Face creation texture data 11,Face creation texture data 11,-1000,1000,3511,f32,0.01,%.2f,f32,Wrap
Face creation texture data 12,Face creation texture data 12,-1000,1000,3512,f32,0.01,%.2f,f32,Wrap
Face creation texture data 13,Face creation texture data 13,-1000,1000,3513,f32,0.01,%.2f,f32,Wrap
Face creation texture data 14,Face creation texture data 14,-1000,1000,3514,f32,0.01,%.2f,f32,Wrap
Face creation texture data 15,Face creation texture data 15,-1000,1000,3515,f32,0.01,%.2f,f32,Wrap
Face creation texture data 16,Face creation texture data 16,-1000,1000,3516,f32,0.01,%.2f,f32,Wrap
Face creation texture data 17,Face creation texture data 17,-1000,1000,3517,f32,0.01,%.2f,f32,Wrap
Face creation texture data 18,Face creation texture data 18,-1000,1000,3518,f32,0.01,%.2f,f32,Wrap
Face creation texture data 19,Face creation texture data 19,-1000,1000,3519,f32,0.01,%.2f,f32,Wrap
Face creation texture data 20,Face creation texture data 20,-1000,1000,3520,f32,0.01,%.2f,f32,Wrap
Face creation texture data 21,Face creation texture data 21,-1000,1000,3521,f32,0.01,%.2f,f32,Wrap
Face creation texture data 22,Face creation texture data 22,-1000,1000,3522,f32,0.01,%.2f,f32,Wrap
Face creation texture data 23,Face creation texture data 23,-1000,1000,3523,f32,0.01,%.2f,f32,Wrap
Face creation texture data 24,Face creation texture data 24,-1000,1000,3524,f32,0.01,%.2f,f32,Wrap
Face creation texture data 25,Face creation texture data 25,-1000,1000,3525,f32,0.01,%.2f,f32,Wrap
Face creation texture data 26,Face creation texture data 26,-1000,1000,3526,f32,0.01,%.2f,f32,Wrap
Face creation texture data 27,Face creation texture data 27,-1000,1000,3527,f32,0.01,%.2f,f32,Wrap
Face creation texture data 28,Face creation texture data 28,-1000,1000,3528,f32,0.01,%.2f,f32,Wrap
Face creation texture data 29,Face creation texture data 29,-1000,1000,3529,f32,0.01,%.2f,f32,Wrap
Face creation texture data 30,Face creation texture data 30,-1000,1000,3530,f32,0.01,%.2f,f32,Wrap
Face creation texture data 31,Face creation texture data 31,-1000,1000,3531,f32,0.01,%.2f,f32,Wrap
Face creation texture data 32,Face creation texture data 32,-1000,1000,3532,f32,0.01,%.2f,f32,Wrap
Face creation texture data 33,Face creation texture data 33,-1000,1000,3533,f32,0.01,%.2f,f32,Wrap
Face creation texture data 34,Face creation texture data 34,-1000,1000,3534,f32,0.01,%.2f,f32,Wrap
Face creation texture data 35,Face creation texture data 35,-1000,1000,3535,f32,0.01,%.2f,f32,Wrap
Burn scars,Burn scars,0,1,2200,f32,0.01,%.2f,f32,Wrap
