DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
Magic attack cut rate [%],If it is not a guard attack, enter 0,0,100,60000,f32,0.1,%0.1f,f32,Wrap
Flame attack power cut rate [%],How much to cut the fire attack?,0,100,61000,f32,0.1,%0.1f,f32,Wrap
Electric shock attack power cut rate [%],How much to cut the electric shock attack?,0,100,61100,f32,0.1,%0.1f,f32,Wrap
Anime ID offset 1,All animations will be played with IDs shifted by this number. If not, the original anime ID is referenced.,-1,99999999,83000,s32,1,%d,s32,Wrap
Gaze point of Rock Damipoli 0,Gaze at the Damipoli specified when locking the Lock-on Damipoly 22X (-1: Invalid),-1,999,10600,s16,1,%d,s16,Wrap
Gaze point of Rock Damipoli 1,Gaze at the Damipoli specified when locking the Lock-on Damipoly 22X (-1: Invalid),-1,999,10610,s16,1,%d,s16,Wrap
Gaze point of Rock Damipoli 2,Gaze at the Damipoli specified when locking the Lock-on Damipoly 22X (-1: Invalid),-1,999,10620,s16,1,%d,s16,Wrap
Gaze point of Rock Damipoli 3,Gaze at the Damipoli specified when locking the Lock-on Damipoly 22X (-1: Invalid),-1,999,10630,s16,1,%d,s16,Wrap
Gaze point of Rock Damipoli 4,Gaze at the Damipoli specified when locking the Lock-on Damipoly 22X (-1: Invalid),-1,999,10640,s16,1,%d,s16,Wrap
Gaze point of Rock Damipoli 5,Gaze at the Damipoli specified when locking the Lock-on Damipoly 22X (-1: Invalid),-1,999,10650,s16,1,%d,s16,Wrap
Network warp judgment distance [m / sec],Distance to warp instead of complementary movement in network synchronization. Faster people (ex dragons) need to be longer.,0,1000,101000,f32,0.1,%f,f32,Wrap
R1,Register the ID from the action parameter tool and specify the action.,-1,999999,102000,s32,1,%d,s32,Wrap
L1,Register the ID from the action parameter tool and specify the action.,-1,999999,103000,s32,1,%d,s32,Wrap
R2,Register the ID from the action parameter tool and specify the action.,-1,999999,104000,s32,1,%d,s32,Wrap
L2,Register the ID from the action parameter tool and specify the action.,-1,999999,105000,s32,1,%d,s32,Wrap
□,Register the ID from the action parameter tool and specify the action.,-1,999999,106000,s32,1,%d,s32,Wrap
○ ○,Register the ID from the action parameter tool and specify the action.,-1,999999,107000,s32,1,%d,s32,Wrap
×,Register the ID from the action parameter tool and specify the action.,-1,999999,108000,s32,1,%d,s32,Wrap
△,Register the ID from the action parameter tool and specify the action.,-1,999999,109000,s32,1,%d,s32,Wrap
←,Register the ID from the action parameter tool and specify the action.,-1,999999,110000,s32,1,%d,s32,Wrap
→,Register the ID from the action parameter tool and specify the action.,-1,999999,111000,s32,1,%d,s32,Wrap
↓,Register the ID from the action parameter tool and specify the action.,-1,999999,112000,s32,1,%d,s32,Wrap
↑,Register the ID from the action parameter tool and specify the action.,-1,999999,113000,s32,1,%d,s32,Wrap
Anime ID offset 2,All animations will be played with IDs shifted by this number. If not, the animation ID of the animation ID offset 1 is referred to.,-1,99999999,122000,s32,1,%d,s32,Wrap
Damage group 1 Damage multiplier,Magnification that adapts to damage processing for part 1,0,99,51110,f32,0.01,%.2f,f32,Wrap
Damage group 2 Damage multiplier,Magnification that adapts to damage processing for part 2,0,99,51120,f32,0.01,%.2f,f32,Wrap
Damage group 3 Damage multiplier,Magnification that adapts to damage processing for part 3,0,99,51130,f32,0.01,%.2f,f32,Wrap
Damage group 4 damage multiplier,Magnification that adapts to damage processing for part 4,0,99,51140,f32,0.01,%.2f,f32,Wrap
Damage group 5 damage multiplier,Magnification that adapts to damage processing for part 5,0,99,51150,f32,0.01,%.2f,f32,Wrap
Damage group 6 damage multiplier,Magnification to adapt to damage processing for part 6,0,99,51160,f32,0.01,%.2f,f32,Wrap
Damage group 7 Damage multiplier,Magnification that adapts to damage processing for part 7,0,99,51165,f32,0.01,%.2f,f32,Wrap
Damage group 8 damage multiplier,Magnification that adapts to damage processing for part 8,0,99,51166,f32,0.01,%.2f,f32,Wrap
Weak point damage ratio,Magnification that adapts to damage processing for weak points,0,99,51170,f32,0.01,%.2f,f32,Wrap
SA recovery time correction value,Correction value for super armor recovery time,-1,99.99,39200,f32,0.01,%.2f,f32,Wrap
Knockback distance at SA break,Knockback distance that can be used only at the time of SA break,0,99.99,41110,f32,0.01,%.2f,f32,Wrap
stamina,Total amount of stamina.,0,999,24000,u16,1,%d,u16,Wrap
Stamina recovery basic speed [point / s],Stamina recovery basic speed [point / s],0,1000,25000,u16,1,%d,u16,Wrap
Physical defense,Damage reduction base value for physical attacks.,0,9999,35000,u16,1,%d,u16,Wrap
Slash defense [%],Look at the attack attribute, and if it is a slash attribute, reduce the defense power.,-100,999,35100,s16,1,%d,s16,Wrap
Blow defense [%],Look at the attack attribute, and if it is a hit attribute, reduce the defense power.,-100,999,35200,s16,1,%d,s16,Wrap
Puncture defense [%],Look at the attack attribute, and if it is a piercing attribute, reduce the defense power.,-100,999,35300,s16,1,%d,s16,Wrap
Magic defense,Damage reduction base value for magic attacks.,0,9999,35400,u16,1,%d,u16,Wrap
Fire defense,Damage reduction base value against fire attack.,0,9999,35500,u16,1,%d,u16,Wrap
Electric shock defense,Damage reduction base value against electric shock attack.,0,9999,35600,u16,1,%d,u16,Wrap
Repellent defense,Used to determine the repelling of enemy attacks. // It is intended to be repelled by normal attacks other than guards. // Enemies with a hard skin can be repelled without doing anything ... It doesn't matter if it is a normal enemy.,0,999,40000,u16,1,%d,u16,Wrap
Poison resistance,Difficulty in getting poisonous,0,999,43000,u16,1,%d,u16,Wrap
Epidemic resistance,Difficulty in getting sick,0,999,43100,u16,1,%d,u16,Wrap
Bleeding resistance,Difficulty in getting bleeding abnormalities,0,999,43200,u16,1,%d,u16,Wrap
Curse resistance,Difficulty in dealing with abnormal curse conditions,0,999,43300,u16,1,%d,u16,Wrap
Replacement model ID for wandering ghost,Replacement model when wandering ghost, texture ID,-1,9999,99000,s16,1,%d,s16,Wrap
Normal replacement resource ID,Replace resource ID during normal operation (do not use it unnecessarily),-1,9999,100000,s16,1,%d,s16,Wrap
Guard range [deg],Defense range angle when guarding weapons. Pending,0,180,54000,s16,1,%d,s16,Wrap
Slash attack cut rate [%],Looking at the attack type, what percentage of the damage of the slashing attribute is cut? Specify,-100,100,56000,s16,1,%d,s16,Wrap
Batter attack cut rate [%],Looking at the attack type, what percentage of the damage of the hit attribute is cut? Specify,-100,100,57000,s16,1,%d,s16,Wrap
Puncture attack cut rate [%],Looking at the attack type, what percentage of the damage of the piercing attribute is cut? Specify,-100,100,58000,s16,1,%d,s16,Wrap
Gaze point of Rock Damipoli 6,Gaze at the Damipoli specified when locking the Lock-on Damipoly 22X (-1: Invalid),-1,999,10660,s16,1,%d,s16,Wrap
Normal replacement texture character ID,Normal replacement texture character ID (do not use it unnecessarily),-1,9999,100100,s16,1,%d,s16,Wrap
Display format of drop items,Display method when dropping an item (corpse emission or item display),0,1,26000,u16,1,%d,NPC_ITEMDROP_TYPE,Wrap
Knockback cut rate [%],Decrease value when receiving knockback damage / Specifically, cut the initial knockback speed of the attacking side,0,100,41000,u8,1,%d,u8,Wrap
Knockback parameter ID,Set the parameter ID used for knockback,0,255,41100,u8,1,%d,u8,Wrap
Fall damage reduction correction [%],Fall damage reduction correction [%],0,100,42000,u8,1,%d,u8,Wrap
Stamina attack cut rate [%],Defense against enemy stamina attacks when guarding successfully,0,100,66000,u8,1,%d,u8,Wrap
Sleep tolerance,Difficulty in getting sleep abnormalities,0,999,43500,u16,1,%d,u16,Wrap
Madness resistance,Difficulty in getting mad,0,999,43600,u16,1,%d,u16,Wrap
Sleep attack cut rate [%],How much to cut the attack power against sleep (set as a special effect parameter),0,100,63500,s8,1,%d,s8,Wrap
Mad attack cut rate [%],How much to cut the attack power against madness (set as a special effect parameter),0,100,63600,s8,1,%d,s8,Wrap
Gaze point of Rock Damipoli 7,Gaze at the Damipoli specified when locking the Lock-on Damipoly 22X (-1: Invalid),-1,999,10670,s16,1,%d,s16,Wrap
MP recovery basic speed [% / s],MP recovery basic speed [% / s],0,100,23000,u8,1,%d,u8,Wrap
Damage attenuation rate when repelling [%],Set a value to attenuate damage when repelling an attack,0,100,40100,u8,1,%d,u8,Wrap
Default LOD Param ID,Default LOD Param ID (-1: None),-1,127,200000,s8,1,%d,s8,None
Drawing type,Drawing type,0,255,4000,s8,1,%d,NPC_DRAW_TYPE,Wrap
NPC type,NPC type. OK if Zako enemies / boss enemies are distinguished,0,255,5000,u8,1,%d,NPC_TYPE,Wrap
Team type,NPC attack hit / not hit, aim / not aim setting,0,255,6000,u8,1,%d,TEAM_TYPE,Wrap
Movement type,Moving method. This changes the control.,0,255,7000,u8,1,%d,NPC_MOVE_TYPE,Wrap
Lock distance,Lock-on distance [m],0,255,10000,u8,1,%d,u8,Wrap
Weakness defense material 1 [SE],Determines the SE that sounds when the weak point is damaged. 1,0,9999,51200,u16,1,%d,WEP_MATERIAL_DEF,Wrap
Weakness protection material 1 [SFX],Determines the SFX that occurs when the weak point is damaged. 1,0,9999,51300,u16,1,%d,WEP_MATERIAL_DEF_SFX,Wrap
Part damage application attack,Set the attack type to apply site damage,0,2,51100,u8,1,%d,ATK_PARAM_PARTSDMGTYPE,Wrap
Pledge,Pledge type,0,15,125000,u8,1,%d,VOW_TYPE,Wrap
Guard level,When guarding, which guard motion will the enemy attack? Decide,0,100,52000,s8,1,%d,s8,Wrap
Combustion SFX type,SFX type at the time of combustion,0,255,53000,u8,1,%d,NPC_BURN_TYPE,Wrap
Poison resistance cut rate [%],How much to cut the attack power to poison (set to the special effect parameter),0,100,63000,s8,1,%d,s8,Wrap
Epidemic attack cut rate [%],How much to cut the attack power (set as a special effect parameter) to make it a plague,0,100,63100,s8,1,%d,s8,Wrap
Bleeding attack cut rate [%],How much to cut the attack power (set as a special effect parameter) to make bleeding,0,100,63200,s8,1,%d,s8,Wrap
Curse attack cut rate [%],How much to cut the attack power (set as a special effect parameter) to make a curse,0,100,63300,s8,1,%d,s8,Wrap
Parry attack power,Parry attack power. Used by the parrying side,0,255,72000,u8,1,%d,u8,Wrap
Parry defense,Parry defense. Used by the parried side.,0,255,73000,u8,1,%d,u8,Wrap
SFX size,SFX size,0,255,97000,u8,1,%d,NPC_SFX_SIZE,Wrap
Camera extrusion area radius [m],Camera extrusion area radius [m],0,255,98000,u8,1,%d,u8,None
Do you want to hit stop,Setting whether to perform hit stop processing,0,255,9510,u8,1,%d,NPC_HITSTOP_TYPE,Wrap
Ladder top termination offset [1 / 10m],Upper side of the ladder end judgment offset,0,255,16500,u8,1,%d,u8,Wrap
Ladder bottom termination offset [1 / 10m],Lower side of ladder end judgment offset,0,255,16600,u8,1,%d,u8,Wrap
Ragdoll per camera hit,Does the camera hit the enemy ragdoll? (Valid only when hitting the player),0,1,9100,u8,1,%d,NPC_BOOL,Wrap
Disable cross-rigid hits,If you want to prevent the cross rigid from hitting you ○,0,1,9500,u8,1,%d,NPC_BOOL,Wrap
Whether to use front and back undulation addition,Whether to use front and back undulation addition,0,1,20200,u8,1,%d,NPC_BOOL,Wrap
Is it special attack A?,Special attack A? Special attack A damage multiplier will be included in the calculation,0,1,11000,u8,1,%d,NPC_BOOL,Wrap
Is it a ghost?,The opponent's attack will be able to slip through. The attack hits only when the "anti-spirit weapon" of the weapon para is attacked with the weapon of ○. Be careful not to confuse it with a wandering ghost,0,1,11010,u8,1,%d,NPC_BOOL,Wrap
No damage motion when damage is 0,Do you not play the damage motion when the damage is 0?,0,1,12000,u8,1,%d,NPC_BOOL,Wrap
Do you adjust the angle to the undulations?,Do you match the back and forth rotation of the character with the undulations of the ground? Cannot be used for flying characters,0,1,19000,u8,1,%d,NPC_BOOL,Wrap
Will it be a wandering ghost?,Will it be a wandering ghost when the player is a client?,0,1,95000,u8,1,%d,NPC_BOOL,Wrap
Model display mask 0,Displays the model corresponding to the display mask.,0,1,84000,u8,1,%d,u8,Wrap
Model display mask 1,Displays the model corresponding to the display mask.,0,1,84001,u8,1,%d,u8,Wrap
Model display mask 2,Displays the model corresponding to the display mask.,0,1,84002,u8,1,%d,u8,Wrap
Model display mask 3,Displays the model corresponding to the display mask.,0,1,84003,u8,1,%d,u8,Wrap
Model display mask 4,Displays the model corresponding to the display mask.,0,1,84004,u8,1,%d,u8,Wrap
Model display mask 5,Displays the model corresponding to the display mask.,0,1,84005,u8,1,%d,u8,Wrap
Model display mask 6,Displays the model corresponding to the display mask.,0,1,84006,u8,1,%d,u8,Wrap
Model display mask 7,Displays the model corresponding to the display mask.,0,1,84007,u8,1,%d,u8,Wrap
Model display mask 8,Displays the model corresponding to the display mask.,0,1,84008,u8,1,%d,u8,Wrap
Model display mask 9,Displays the model corresponding to the display mask.,0,1,84009,u8,1,%d,u8,Wrap
Model display mask 10,Displays the model corresponding to the display mask.,0,1,84010,u8,1,%d,u8,Wrap
Model display mask 11,Displays the model corresponding to the display mask.,0,1,84011,u8,1,%d,u8,Wrap
Model display mask 12,Displays the model corresponding to the display mask.,0,1,84012,u8,1,%d,u8,Wrap
Model display mask 13,Displays the model corresponding to the display mask.,0,1,84013,u8,1,%d,u8,Wrap
Model display mask 14,Displays the model corresponding to the display mask.,0,1,84014,u8,1,%d,u8,Wrap
Model display mask 15,Displays the model corresponding to the display mask.,0,1,84015,u8,1,%d,u8,Wrap
Whether to enable swinging,Do you want to enable the swing set in Param Weaver?,0,1,123000,u8,1,%d,u8,Wrap
Is it prohibited to respond?,Do you ban respawn?,0,1,124000,u8,1,%d,u8,Wrap
Do you wait for mobile animation?,Do you want to play the moving animation until the animation is over? (Like a mayfly dragon.),0,1,7500,u8,1,%d,u8,Wrap
Whether to reduce crowd processing,Do you want to reduce the processing load during crowds? For babies (preferably phalanx),0,1,96000,u8,1,%d,NPC_BOOL,Wrap
Is it special attack B?,Special attack B? Special attack B damage multiplier will be included in the calculation,0,1,11001,u8,1,%d,NPC_BOOL,Wrap
Is it special attack C?,Special attack C? Special attack C damage multiplier will be included in the calculation,0,1,11002,u8,1,%d,NPC_BOOL,Wrap
Is it special attack D?,Special attack D? Special attack D damage multiplier will be included in the calculation,0,1,11003,u8,1,%d,NPC_BOOL,Wrap
Do you always make a special turn?,Always execute a special turn (even if there is no navigation mesh at the turn destination, the special turn is continuously executed),0,1,201002,u8,1,%d,NPC_BOOL,Wrap
Is it a riding special attack?,Will you be the target of a riding special attack (if you are riding)?,0,1,11006,u8,1,%d,NPC_BOOL,Wrap
Whether to use step-over display interpolation,Whether to use step-over display interpolation,0,1,200500,u8,1,%d,NPC_BOOL,Wrap
Is it a stealth attack target?,Is it a stealth attack target?,0,1,11008,u8,1,%d,NPC_BOOL,Wrap
No initial death,If you do not make an initial death, TRUE, even if you kill and save it, the corpse will not be reproduced.,0,1,124001,u8,1,%d,NPC_BOOL,Wrap
Does it vibrate when hit?,TRUE if it vibrates when hit. Use when you want to change from a normal hit stop, such as a dead person.,0,1,9520,u8,1,%d,NPC_BOOL,Wrap
Does it turn smoothly?,Whether to perform interpolation when turning between nodes in route movement,0,1,202000,u8,1,%d,NPC_BOOL,Wrap
Is it special attack E?,Special attack E? Special attack E damage multiplier will be included in the calculation,0,1,11004,u8,1,%d,NPC_BOOL,Wrap
Is it special attack F?,Special attack F? Special attack F damage multiplier will be included in the calculation,0,1,11005,u8,1,%d,NPC_BOOL,Wrap
Model display mask 16,Displays the model corresponding to the display mask.,0,1,84016,u8,1,%d,u8,Wrap
Model display mask 17,Displays the model corresponding to the display mask.,0,1,84017,u8,1,%d,u8,Wrap
Model display mask 18,Displays the model corresponding to the display mask.,0,1,84018,u8,1,%d,u8,Wrap
Model display mask 19,Displays the model corresponding to the display mask.,0,1,84019,u8,1,%d,u8,Wrap
Model display mask 20,Displays the model corresponding to the display mask.,0,1,84020,u8,1,%d,u8,Wrap
Model display mask 21,Displays the model corresponding to the display mask.,0,1,84021,u8,1,%d,u8,Wrap
Model display mask 22,Displays the model corresponding to the display mask.,0,1,84022,u8,1,%d,u8,Wrap
Model display mask 23,Displays the model corresponding to the display mask.,0,1,84023,u8,1,%d,u8,Wrap
Model display mask 24,Displays the model corresponding to the display mask.,0,1,84024,u8,1,%d,u8,Wrap
Model display mask 25,Displays the model corresponding to the display mask.,0,1,84025,u8,1,%d,u8,Wrap
Model display mask 26,Displays the model corresponding to the display mask.,0,1,84026,u8,1,%d,u8,Wrap
Model display mask 27,Displays the model corresponding to the display mask.,0,1,84027,u8,1,%d,u8,Wrap
Model display mask 28,Displays the model corresponding to the display mask.,0,1,84028,u8,1,%d,u8,Wrap
Model display mask 29,Displays the model corresponding to the display mask.,0,1,84029,u8,1,%d,u8,Wrap
Model display mask 30,Displays the model corresponding to the display mask.,0,1,84030,u8,1,%d,u8,Wrap
Model display mask 31,Displays the model corresponding to the display mask.,0,1,84031,u8,1,%d,u8,Wrap
Drop item radius correction,Radius to be added as a correction to the cylinder radius of normal Item search judgment (applicable to enemy drop items. Used for large characters etc.),-99,99,26001,f32,0.1,%f,f32,Wrap
Height per character [m],The height of the capsule per character.,0,999999,14000,f32,0.1,%f,f32,Wrap
Radius per character [m],Radius of capsule per character.,0,999999,14100,f32,0.1,%f,f32,Wrap
Special turning type,Special turning type,0,2,201000,u8,1,%d,NPC_SPECIAL_TURN_TYPE,Wrap
Do you get a boss in soul?,Do you get a boss in soul?,0,1,27010,u8,1,%d,NPC_BOOL,Wrap
Is it a bullet owner treated as an object?,If you become the owner of a bullet, a flag that applies the object's damage calculation related to the bullet. Used for damage correction by power.,0,1,410000,u8,1,%d,NPC_BOOL,Wrap
Do you use low hit FootIK?,Whether to use the FootIk filter for low hits,0,1,420000,u8,1,%d,NPC_BOOL,Wrap
Whether to apply PvP damage compensation control,Decide whether to calculate damage as a "player" when calculating damage. If it is invalid, it is treated as an "enemy".,0,1,430000,u8,1,%d,NPC_BOOL,Wrap
Can only be activated when active in the host world,Can only be activated when active in the host world,0,1,450150,u8,1,%d,NPC_BOOL,Wrap
Do you want to skip the weakness animation?,Weakness damage Whether to skip animation playback. "Part damage rate" and "defense material" are treated as weak points just by not playing the animation.,0,1,51105,u8,1,%d,NPC_BOOL,Wrap
When riding, do you enable the capsule around the rider?,When riding on a character with this parameter ○, the character's Atari remains while riding.,0,1,9505,u8,1,%d,NPC_BOOL,Wrap
Is it a special character?,Is it a special character?,0,1,12960,u8,1,%d,NPC_BOOL,Wrap
Dark defense,Damage reduction base value for dark attacks.,0,9999,35700,u16,1,%d,u16,Wrap
Threat level,Threat level. If it is 0, even if the PC is found, "FE that seems to be found" is not displayed.,0,9999,460000,u32,1,%d,u32,Wrap
Threshold for special turning distance [m],Make a special turn when the distance to the target is greater than or equal to the set threshold,0,999999,201001,f32,0.1,%f,f32,Wrap
Foot effect identifier,The SFX identifier used in the automatic foot effect. (ZZZ of XYYZZZ),-1,999,97100,s32,1,%d,s32,Wrap
Defensive material 1 [SE],Determine the SE that sounds when damaged. 1. It is OK to set it by appearance.,0,9999,17000,u16,1,%d,WEP_MATERIAL_DEF,Wrap
Defensive material 1 [SFX],Determine the SFX that occurs when you take damage. 1. It is OK to set it by appearance.,0,9999,18000,u16,1,%d,WEP_MATERIAL_DEF_SFX,Wrap
Weakness defense material 2 [SE],Determines the SE that sounds when the weak point is damaged. 2,0,9999,51201,u16,1,%d,WEP_MATERIAL_DEF,Wrap
Weakness protection material 2 [SFX],Determines the SFX that occurs when the weak point is damaged. 2,0,9999,51301,u16,1,%d,WEP_MATERIAL_DEF_SFX,Wrap
Defensive material 2 [SE],Determine the SE that sounds when damaged. 2. It is OK to set it by appearance.,0,9999,17001,u16,1,%d,WEP_MATERIAL_DEF,Wrap
Defensive material 2 [SFX],Determine the SFX that occurs when you take damage. 2. It is OK to set it by appearance.,0,9999,18001,u16,1,%d,WEP_MATERIAL_DEF_SFX,Wrap
Resident special effect 8,Resident special effect 8,-1,999999,50040,s32,1,%d,s32,Wrap
Resident special effect 9,Resident special effect 9,-1,999999,50050,s32,1,%d,s32,Wrap
Resident special effect 10,Resident special effect 10,-1,999999,50060,s32,1,%d,s32,Wrap
Resident special effects 11,Resident special effects 11,-1,999999,50070,s32,1,%d,s32,Wrap
Resident special effect 12,Resident special effect 12,-1,999999,50080,s32,1,%d,s32,Wrap
Resident special effect 13,Resident special effect 13,-1,999999,50090,s32,1,%d,s32,Wrap
Resident special effect 14,Resident special effect 14,-1,999999,50100,s32,1,%d,s32,Wrap
Resident special effects 15,Resident special effects 15,-1,999999,50110,s32,1,%d,s32,Wrap
Foot decal identifier 1,Decal to be attached when a foot effect occurs. Floor material is also taken into consideration,-1,999,97110,s32,1,%d,s32,Wrap
Toughness,Basic value of toughness,0,999,39300,u32,1,%d,u32,Wrap
Toughness recovery time correction value,Correction value for toughness recovery time,0,99.99,39400,f32,0.01,%.2f,f32,Wrap
Non-attribute damage multiplier,Non-attribute damage multiplier. The final damage value is the value obtained by multiplying the damage calculation result by this value.,0,99.999,36000,f32,0.001,%.3f,f32,Wrap
Slash damage multiplier,Slash damage multiplier. The final damage value is the value obtained by multiplying the damage calculation result by this value.,0,99.999,36100,f32,0.001,%.3f,f32,Wrap
Batter damage multiplier,Batter damage multiplier. The final damage value is the value obtained by multiplying the damage calculation result by this value.,0,99.999,36200,f32,0.001,%.3f,f32,Wrap
Puncture damage ratio,Puncture damage ratio. The final damage value is the value obtained by multiplying the damage calculation result by this value.,0,99.999,36300,f32,0.001,%.3f,f32,Wrap
Magic damage multiplier,Magic damage multiplier. The final damage value is the value obtained by multiplying the damage calculation result by this value.,0,99.999,36400,f32,0.001,%.3f,f32,Wrap
Flame damage multiplier,Flame damage multiplier. The final damage value is the value obtained by multiplying the damage calculation result by this value.,0,99.999,36500,f32,0.001,%.3f,f32,Wrap
Electric shock damage ratio,Electric shock damage ratio. The final damage value is the value obtained by multiplying the damage calculation result by this value.,0,99.999,36600,f32,0.001,%.3f,f32,Wrap
Dark damage multiplier,Dark damage multiplier. The final damage value is the value obtained by multiplying the damage calculation result by this value.,0,99.999,36700,f32,0.001,%.3f,f32,Wrap
Dark attack power cut rate [%],How much to cut the dark attack?,0,100,61200,f32,0.1,%0.1f,f32,Wrap
Cross update priority offset [m],Cross update priority offset [m],-128,127,140000,s8,1,%d,s8,Wrap
Weight setting for NPC players,Equipment weight type applied for NPC players,0,5,7700,u8,1,%d,NPC_WEIGHT_TYPE,Wrap
Normal time replacement model ID,Normal replacement model, texture ID,-1,9999,99100,s16,1,%d,s16,Wrap
Normal replacement anime character ID,Replace the target animation with the specified ID Anibnd,-1,9999,100200,s16,1,%d,s16,Wrap
Paint render target size [pix],Paint render target size [pix],0,4096,200050,u16,128,%d,u16,None
Epidemic resistance correction rule ID,When the abnormal condition is activated, the maximum value is temporarily changed by using the set value of the abnormal condition resistance correction parameter.,-1,999999999,44100,s32,1,%d,s32,Wrap
Applicable shader ID,ID of the phantom parameter .xlsm to apply,-1,999999999,4500,s32,1,%d,s32,Wrap
Multiplayer correction parameter ID,Multiplayer correction parameter ID,-1,999999999,400000,s32,1,%d,s32,Wrap
FootIK Ankle limit angle_pitch,FootIK Ankle pitch limit angle (-1: no limit). If you have not set Foot End L S in HAT, this angle is used in common with rolls.,-1,90,200060,f32,0.1,%f,f32,Wrap
Cold resistance,Difficulty in getting cold air condition abnormal,0,999,43400,u16,1,%d,u16,Wrap
Cold attack cut rate [%],How much to cut the attack power against cold air (set as a special effect parameter),0,100,63400,s8,1,%d,s8,Wrap
pad,,,,2000003,dummy8,,%d,dummy8,Wrap
Lock camera parameter ID,The ID of the lock camera parameter applied to the camera when locked on. Highest priority. Unused if -1,-1,999999999,10500,s32,1,%d,s32,Wrap
Resident special effects 16,Resident special effects 16,-1,999999999,50111,s32,1,%d,s32,Wrap
Resident special effects 17,Resident special effects 17,-1,999999999,50112,s32,1,%d,s32,Wrap
Resident special effects 18,Resident special effects 18,-1,999999999,50113,s32,1,%d,s32,Wrap
Resident special effects 19,Resident special effects 19,-1,999999999,50114,s32,1,%d,s32,Wrap
Resident special effect 20,Resident special effect 20,-1,999999999,50115,s32,1,%d,s32,Wrap
Resident special effect 21,Resident special effect 21,-1,999999999,50116,s32,1,%d,s32,Wrap
