DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
Minimum distance of attack 28 [cm],Minimum distance of attack 28 [cm],0,65535,13700,u16,1,%d,u16,Wrap
Minimum distance of attack 29 [cm],Minimum distance of attack 29 [cm],0,65535,14200,u16,1,%d,u16,Wrap
Minimum distance of attack 30 [cm],Minimum distance of attack 30 [cm],0,65535,14700,u16,1,%d,u16,Wrap
Maximum distance of attack 1 [cm],Maximum distance of attack 1 [cm],0,65535,300,u16,1,%d,u16,Wrap
Maximum distance of attack 2 [cm],Maximum distance of attack 2 [cm],0,65535,800,u16,1,%d,u16,Wrap
Maximum distance of attack 3 [cm],Maximum distance of attack 3 [cm],0,65535,1300,u16,1,%d,u16,Wrap
Maximum distance of attack 4 [cm],Maximum distance of attack 4 [cm],0,65535,1800,u16,1,%d,u16,Wrap
Maximum distance of attack 5 [cm],Maximum distance of attack 5 [cm],0,65535,2300,u16,1,%d,u16,Wrap
Maximum distance of attack 6 [cm],Maximum distance of attack 6 [cm],0,65535,2800,u16,1,%d,u16,Wrap
Maximum distance of attack 7 [cm],Maximum distance of attack 7 [cm],0,65535,3300,u16,1,%d,u16,Wrap
Maximum distance of attack 8 [cm],Maximum distance of attack 8 [cm],0,65535,3800,u16,1,%d,u16,Wrap
Maximum distance of attack 9 [cm],Maximum distance of attack 9 [cm],0,65535,4300,u16,1,%d,u16,Wrap
Maximum distance of attack 10 [cm],Maximum distance of attack 10 [cm],0,65535,4800,u16,1,%d,u16,Wrap
Maximum distance of attack 11 [cm],Maximum distance of attack 11 [cm],0,65535,5300,u16,1,%d,u16,Wrap
Maximum distance of attack 12 [cm],Maximum distance of attack 12 [cm],0,65535,5800,u16,1,%d,u16,Wrap
Maximum distance of attack 13 [cm],Maximum distance of attack 13 [cm],0,65535,6300,u16,1,%d,u16,Wrap
Maximum distance of attack 14 [cm],Maximum distance of attack 14 [cm],0,65535,6800,u16,1,%d,u16,Wrap
Maximum distance of attack 15 [cm],Maximum distance of attack 15 [cm],0,65535,7300,u16,1,%d,u16,Wrap
Maximum distance of attack 16 [cm],Maximum distance of attack 16 [cm],0,65535,7800,u16,1,%d,u16,Wrap
Maximum distance of attack 17 [cm],Maximum distance of attack 17 [cm],0,65535,8300,u16,1,%d,u16,Wrap
Maximum distance of attack 18 [cm],Maximum distance of attack 18 [cm],0,65535,8800,u16,1,%d,u16,Wrap
Maximum distance of attack 19 [cm],Maximum distance of attack 19 [cm],0,65535,9300,u16,1,%d,u16,Wrap
Maximum distance of attack 20 [cm],Maximum distance of attack 20 [cm],0,65535,9800,u16,1,%d,u16,Wrap
Maximum distance of attack 21 [cm],Maximum distance of attack 21 [cm],0,65535,10300,u16,1,%d,u16,Wrap
Maximum distance of attack 22 [cm],Maximum distance of attack 22 [cm],0,65535,10800,u16,1,%d,u16,Wrap
Maximum distance of attack 23 [cm],Maximum distance of attack 23 [cm],0,65535,11300,u16,1,%d,u16,Wrap
Maximum distance of attack 24 [cm],Maximum distance of attack 24 [cm],0,65535,11800,u16,1,%d,u16,Wrap
Maximum distance of attack 25 [cm],Maximum distance of attack 25 [cm],0,65535,12300,u16,1,%d,u16,Wrap
Maximum distance of attack 26 [cm],Maximum distance of attack 26 [cm],0,65535,12800,u16,1,%d,u16,Wrap
Maximum distance of attack 27 [cm],Maximum distance of attack 27 [cm],0,65535,13300,u16,1,%d,u16,Wrap
Maximum distance of attack 28 [cm],Maximum distance of attack 28 [cm],0,65535,13800,u16,1,%d,u16,Wrap
Maximum distance of attack 29 [cm],Maximum distance of attack 29 [cm],0,65535,14300,u16,1,%d,u16,Wrap
Maximum distance of attack 30 [cm],Maximum distance of attack 30 [cm],0,65535,14800,u16,1,%d,u16,Wrap
Attack success distance type of attack 1,Attack success distance type of attack 1,0,4,400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack success distance type of attack 2,Attack success distance type of attack 2,0,4,900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack success distance type of attack 3,Attack success distance type of attack 3,0,4,1400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack success distance type of attack 4,Attack success distance type of attack 4,0,4,1900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack success distance type of attack 5,Attack success distance type of attack 5,0,4,2400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack success distance type of attack 6,Attack success distance type of attack 6,0,4,2900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack success distance type of attack 7,Attack success distance type of attack 7,0,4,3400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack success distance type of attack 8,Attack success distance type of attack 8,0,4,3900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 9 success distance type,Attack 9 success distance type,0,4,4400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 10 attack success distance type,Attack 10 attack success distance type,0,4,4900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 11 attack success distance type,Attack 11 attack success distance type,0,4,5400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 12 attack success distance type,Attack 12 attack success distance type,0,4,5900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 13 attack success distance type,Attack 13 attack success distance type,0,4,6400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack success distance type of attack 14,Attack success distance type of attack 14,0,4,6900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 15 attack success distance type,Attack 15 attack success distance type,0,4,7400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 16 attack success distance type,Attack 16 attack success distance type,0,4,7900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 17 attack success distance type,Attack 17 attack success distance type,0,4,8400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 18 attack success distance type,Attack 18 attack success distance type,0,4,8900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 19 attack success distance type,Attack 19 attack success distance type,0,4,9400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 20 attack success distance type,Attack 20 attack success distance type,0,4,9900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack success distance type of attack 21,Attack success distance type of attack 21,0,4,10400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 22 attack success distance type,Attack 22 attack success distance type,0,4,10900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack success distance type of attack 23,Attack 23 attack success distance type,0,4,11400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack success distance type of attack 24,Attack success distance type of attack 24,0,4,11900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 25 attack success distance type,Attack 25 attack success distance type,0,4,12400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 26 attack success distance type,Attack 26 attack success distance type,0,4,12900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 27 attack success distance type,Attack 27 attack success distance type,0,4,13400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 28 attack success distance type,Attack 28 attack success distance type,0,4,13900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack 29 attack success distance type,Attack 29 attack success distance type,0,4,14400,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
Attack success distance type of attack 30,Attack success distance type of attack 30,0,4,14900,u8,1,%d,AI_ATK_DIST_TYPE,Wrap
pad,pad,,,14901,dummy8,,,dummy8,None
