DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
Lottery slot ID 56,Will it appear if the slot is won?,0,1,57,u8,1,%d,u8,Wrap
Lottery slot ID 57,Will it appear if the slot is won?,0,1,58,u8,1,%d,u8,Wrap
Lottery slot ID 58,Will it appear if the slot is won?,0,1,59,u8,1,%d,u8,Wrap
Lottery slot ID 59,Will it appear if the slot is won?,0,1,60,u8,1,%d,u8,Wrap
Lottery slot ID 60,Will it appear if the slot is won?,0,1,61,u8,1,%d,u8,Wrap
Lottery slot ID61,Will it appear if the slot is won?,0,1,62,u8,1,%d,u8,Wrap
Lottery slot ID 62,Will it appear if the slot is won?,0,1,63,u8,1,%d,u8,Wrap
Lottery slot ID 63,Will it appear if the slot is won?,0,1,64,u8,1,%d,u8,Wrap
Lottery slot ID 64,Will it appear if the slot is won?,0,1,65,u8,1,%d,u8,Wrap
Lottery slot ID 65,Will it appear if the slot is won?,0,1,66,u8,1,%d,u8,Wrap
Lottery slot ID66,Will it appear if the slot is won?,0,1,67,u8,1,%d,u8,Wrap
Lottery slot ID 67,Will it appear if the slot is won?,0,1,68,u8,1,%d,u8,Wrap
Lottery slot ID 68,Will it appear if the slot is won?,0,1,69,u8,1,%d,u8,Wrap
Lottery slot ID 69,Will it appear if the slot is won?,0,1,70,u8,1,%d,u8,Wrap
Lottery slot ID 70,Will it appear if the slot is won?,0,1,71,u8,1,%d,u8,Wrap
Lottery slot ID 71,Will it appear if the slot is won?,0,1,72,u8,1,%d,u8,Wrap
Lottery slot ID 72,Will it appear if the slot is won?,0,1,73,u8,1,%d,u8,Wrap
Lottery slot ID73,Will it appear if the slot is won?,0,1,74,u8,1,%d,u8,Wrap
Lottery slot ID 74,Will it appear if the slot is won?,0,1,75,u8,1,%d,u8,Wrap
Lottery slot ID 75,Will it appear if the slot is won?,0,1,76,u8,1,%d,u8,Wrap
Lottery slot ID76,Will it appear if the slot is won?,0,1,77,u8,1,%d,u8,Wrap
Lottery slot ID77,Will it appear if the slot is won?,0,1,78,u8,1,%d,u8,Wrap
Lottery slot ID 78,Will it appear if the slot is won?,0,1,79,u8,1,%d,u8,Wrap
Lottery slot ID 79,Will it appear if the slot is won?,0,1,80,u8,1,%d,u8,Wrap
Lottery slot ID 80,Will it appear if the slot is won?,0,1,81,u8,1,%d,u8,Wrap
Lottery slot ID 81,Will it appear if the slot is won?,0,1,82,u8,1,%d,u8,Wrap
Lottery slot ID 82,Will it appear if the slot is won?,0,1,83,u8,1,%d,u8,Wrap
Lottery slot ID83,Will it appear if the slot is won?,0,1,84,u8,1,%d,u8,Wrap
Lottery slot ID 84,Will it appear if the slot is won?,0,1,85,u8,1,%d,u8,Wrap
Lottery slot ID 85,Will it appear if the slot is won?,0,1,86,u8,1,%d,u8,Wrap
Lottery slot ID86,Will it appear if the slot is won?,0,1,87,u8,1,%d,u8,Wrap
Lottery slot ID 87,Will it appear if the slot is won?,0,1,88,u8,1,%d,u8,Wrap
Lottery slot ID 88,Will it appear if the slot is won?,0,1,89,u8,1,%d,u8,Wrap
Lottery slot ID 89,Will it appear if the slot is won?,0,1,90,u8,1,%d,u8,Wrap
Lottery slot ID 90,Will it appear if the slot is won?,0,1,91,u8,1,%d,u8,Wrap
Lottery slot ID91,Will it appear if the slot is won?,0,1,92,u8,1,%d,u8,Wrap
Lottery slot ID 92,Will it appear if the slot is won?,0,1,93,u8,1,%d,u8,Wrap
Lottery slot ID 93,Will it appear if the slot is won?,0,1,94,u8,1,%d,u8,Wrap
Lottery slot ID 94,Will it appear if the slot is won?,0,1,95,u8,1,%d,u8,Wrap
Lottery slot ID 95,Will it appear if the slot is won?,0,1,96,u8,1,%d,u8,Wrap
Lottery slot ID 96,Will it appear if the slot is won?,0,1,97,u8,1,%d,u8,Wrap
Lottery slot ID 97,Will it appear if the slot is won?,0,1,98,u8,1,%d,u8,Wrap
Lottery slot ID 98,Will it appear if the slot is won?,0,1,99,u8,1,%d,u8,Wrap
Lottery slot ID 99,Will it appear if the slot is won?,0,1,100,u8,1,%d,u8,Wrap
pad,,,,102,dummy8,,,dummy8,None
