DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
"Search for active targets of the dead" distance,Maximum searchable distance,0,1000,8300,f32,0.01,%.2f,f32,None
Field of view_Minimum guaranteed distance [magnification conversion],Field of view_Minimum guaranteed distance [magnification conversion],0,1,20000,f32,0.01,%.2f,f32,None
SA large damage hit production SFX_ Occurrence condition SA damage minimum required [pt],SA large damage hit production SFX_ Occurrence condition SA damage minimum required [pt],-1,9999,35200,s16,1,%d,s16,None
SA large damage hit production SFX_ Occurrence condition SA damage forced occurrence minimum value [pt],SA large damage hit production SFX_ Occurrence condition SA damage forced occurrence minimum value [pt],-1,9999,35300,s16,1,%d,s16,None
Maximum solo intrusion point,Maximum solo intrusion point. When this value is exceeded, it will be invaded solo.,0,999999999,8600,u32,1,%d,u32,None
NPC conversation voice playback timeout time,Voice playback timeout for NPC conversations. If voice playback does not end after this time, proceed to the next message.,-1,180,8700,f32,0.1,%f,f32,None
Playlog transmission interval,Interval to send item usage log etc. to the server,0,300,8800,f32,0.1,%f,f32,None
Maximum number of seven-colored stones installed,Maximum number of seven-colored stones installed,0,255,8900,u8,1,%d,u8,None
Distance allowed to activate during character deactivation [m],Distance allowed to activate during character deactivation (valid only for open placement characters),0,100,9000,u8,1,%d,u8,None
Multi-weakening level correction factor 1,Weakened stats when multiplayer. Host level addition correction,0,999,9100,s16,1,%d,s16,None
Multi-weakening level correction factor 2,Weakened stats when multiplayer. Host level magnification correction,0,999,9200,s16,1,%d,s16,None
Multi-weapon maximum weapon correction factor,Weakened stats when multiplayer. Maximum weapon enhancement level correction,0,999,9300,s16,1,%d,s16,None
Bullet ID for the effect when picking up the Berserker sign,Bullet ID when generating a bullet for special effects at the sign position,-1,999999999,9400,s32,1,%d,s32,None
Berserker succeeds in killing PC by himself Special effect ID for directing,Special effect to play a special effect when Berserker succeeds in killing the PC by himself,-1,999999999,9500,s32,1,%d,s32,None
Level sync application coefficient of determination 1 white,Soul level coefficient of whether to apply level sync,0,255,9600,u8,1,%d,u8,None
Level sync application coefficient of determination 2 white,Soul level coefficient of whether to apply level sync,0,255,9700,u8,1,%d,u8,None
Level sync application coefficient of determination 1 red,Soul level coefficient of whether to apply level sync,0,255,9800,u8,1,%d,u8,None
Level sync application coefficient of determination 2 red,Soul level coefficient of whether to apply level sync,0,255,9900,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 0 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10000,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 1 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10010,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 2 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10020,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 3 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10030,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 4 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10040,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 5 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10050,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 6 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10060,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 7 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10070,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 8 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10080,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 9 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10090,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 10 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10100,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 0 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11000,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 1 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11010,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 2 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11020,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 3 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11030,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 4 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11040,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 5 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11050,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 6 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11060,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 7 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11070,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 8 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11080,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 9 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11090,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 10 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11100,u8,1,%d,u8,None
Automatic placement interval of intrusion points,Automatic placement interval of intrusion points,0,99,31000,u8,1,%d,u8,None
Intrusion point automatic placement cancellation range,Intrusion point automatic placement cancellation range,0,99,31010,u8,1,%d,u8,None
Global event log transmission interval,Interval to send global event log to server,0,600,12300,f32,0.1,%f,f32,None
Solo intrusion point addition value_white sign,Solo intrusion point addition value_white sign,0,9999,12400,u16,1,%d,u16,None
Solo intrusion point addition value_red sign,Solo intrusion point addition value_red sign,0,9999,12500,u16,1,%d,u16,None
Solo intrusion point addition value_intrusion,Solo intrusion point addition value_intrusion,0,9999,12600,u16,1,%d,u16,None
Solo intrusion point addition value_Map guardian visit,Solo intrusion point addition value_Map guardian visit,0,9999,12700,u16,1,%d,u16,None
Solo intrusion point addition value_Red Scare visit,Solo intrusion point addition value_Red Scare visit,0,9999,12800,u16,1,%d,u16,None
Invincible timer for initial sync PC,Invincible timer for initial sync PC,0,60,12900,u8,1,%d,u8,None
Invincible timer for non-initial sync PCs,Invincible timer for non-initial sync PCs,0,60,12910,u8,1,%d,u8,None
[Red Scare] Soul rate received when the host passes through the white door,Soul that you can get red hunting when the host passes through the white door = Soul required for red hunting to change from the previous Lv to the current Lv * This magnification,0,10,13000,f32,0.01,%f,f32,None
Decal parameter ID of the trace of wandering illusion,Decal parameter ID of the trace that the wandering illusion puts out while moving,0,999999999,13100,s32,1,%d,s32,None
Counting time for warning message display outside the multiplayer limit [seconds],If this count time elapses while you are out of the multiplayer limit distance, the multiplayer will be disbanded.,0,999,13200,f32,1,%f,f32,None
Hosting cost Item ID,ID of the cost item consumed when hosting is turned on,0,999999999,13300,s32,1,%d,s32,None
AI jump deceleration parameter,Deceleration parameters for AI jump (0.0: constant velocity motion, 1.0: maximum deceleration, speed 0 at target point),0,1,13400,f32,0.01,%f,f32,None
Buddy Instance Deletion Guarantee Time,The time from the death flag to the actual disappearance of the instance,0,10,13500,f32,0.01,%f,f32,None
AI jump jumping Y movement amount correction factor,AI jump jumping Y movement amount correction factor,0,99,13600,f32,0.01,%f,f32,None
Stealth visibility magnification_Crouching without stealth effect,Stealth visibility magnification_Crouching without stealth effect,0,1,13700,f32,0.01,%f,f32,None
Stealth visibility magnification_Standing in stealth ray shielded area,Stealth visibility magnification_Standing in stealth ray shielded area,0,1,13800,f32,0.01,%f,f32,None
Stealth visibility magnification_Crouching in stealth ray shielded area,Stealth visibility magnification_Crouching in stealth ray shielded area,0,1,13900,f32,0.01,%f,f32,None
Stealth visibility magnification_Standing within a stealth hit,Stealth visibility magnification_Standing within a stealth hit,0,1,14000,f32,0.01,%f,f32,None
Stealth visibility magnification_Crouching within a stealth hit,Stealth visibility magnification_Crouching within a stealth hit,0,1,14100,f32,0.01,%f,f32,None
Stealth visibility magnification_Stealth ray shielded area + standing in stealth hit,Stealth visibility magnification_Stealth ray shielded area + standing in stealth hit,0,1,14200,f32,0.01,%f,f32,None
Stealth visibility magnification_Stealth ray shielded area + crouching in stealth hit,Stealth visibility magnification_Stealth ray shielded area + crouching in stealth hit,0,1,14300,f32,0.01,%f,f32,None
Treasure corpse default action button parameter ID,Default action button parameter ID when "Treasure corpse" is selected in the treasure box type of treasure box information for OBJ of MapStudio event,-1,999999999,14400,s32,1,%d,s32,None
Anime ID when acquiring the default item of the treasure corpse,When "Treasure corpse" is selected in the treasure box type of the treasure box information for OBJ of the MapStudio event, the default item is acquired. Animation ID,-1,999999999,14500,s32,1,%d,s32,None
Treasure chest default action button parameter ID,Default action button parameter ID when "Treasure chest" is selected in the treasure chest type of treasure chest information for OBJ of MapStudio event,-1,999999999,14600,s32,1,%d,s32,None
Anime ID when acquiring the default item of the treasure box,When "Treasure chest" is selected in the treasure chest type of the treasure chest information for OBJ of the MapStudio event, the default item acquisition animation ID,-1,999999999,14700,s32,1,%d,s32,None
Item light default action button parameter ID,Default action button parameter ID when "Item light" is selected in the treasure chest type of treasure chest information for OBJ of MapStudio event,-1,999999999,14800,s32,1,%d,s32,None
Item Hikari's default item acquisition animation ID,When "Item Hikari" is selected as the treasure chest type of the treasure chest information for OBJ of the MapStudio event, the default item acquisition animation ID,-1,999999999,14900,s32,1,%d,s32,None
Sign pool: Asset ID,Assets used for sign collection,0,999999,15000,s32,1,%d,s32,None
Sign accumulation: Sign appearance Damipoli 0,Damipoli used to determine the display position of the sign in the sign pool,-1,999999999,15100,s32,1,%d,s32,None
Sign accumulation: Sign appearance Damipoli 1,Damipoli used to determine the display position of the sign in the sign pool,-1,999999999,15200,s32,1,%d,s32,None
Sign accumulation: Sign appearance Damipoli 2,Damipoli used to determine the display position of the sign in the sign pool,-1,999999999,15300,s32,1,%d,s32,None
Sign accumulation: Sign appearance Damipoli 3,Damipoli used to determine the display position of the sign in the sign pool,-1,999999999,15400,s32,1,%d,s32,None
Rider's fall damage multiplier correction_for PC,Rider's fall damage multiplier correction_for PC,0,1,16000,f32,0.01,%f,f32,None
Rider's Fall Damage Multiplier Correction_for NPCs,Rider's Fall Damage Multiplier Correction_for NPCs,0,1,16100,f32,0.01,%f,f32,None
Special effect ID when creating the old man sign of yellow robe,Special effect ID when creating the old man sign of yellow robe,-1,999999999,16200,s32,1,%d,s32,None
Defeated soldier activation distance,Defeated soldier activation distance,0,999,16300,f32,1,%f,f32,None
Permission to use defeated soldier items_Special effects for PC,Permission to use defeated soldier items_Special effects for PC,-1,999999999,16400,s32,1,%d,s32,None
Activate defeated soldiers_Special effects for defeated soldier characters,Activate defeated soldiers_Special effects for defeated soldier characters,-1,999999999,16500,s32,1,%d,s32,None
Defeated soldiers_Special effects for subjugation targets,Defeated soldiers_Special effects for subjugation targets,-1,999999999,16600,s32,1,%d,s32,None
Defeated soldiers_Special effects after hostility,Defeated soldiers_Special effects after hostility,-1,999999999,16700,s32,1,%d,s32,None
Time for a buddy to warp a player with a ray block [s],Time for a buddy to warp a player with a ray block [s],0,999.9,17000,f32,0.1,%d,f32,None
Distance at which the buddy warps the player at a straight line distance [m],Distance at which the buddy warps the player at a straight line distance [m],0,999.9,17100,f32,0.1,%d,f32,None
Time to judge that the buddy is stuck in the pass movement [s],Judgment time when the buddy is stuck in the pass movement [s],0,999.9,17200,f32,0.1,%d,f32,None
Distance [m] that the buddy considers to be clogged with a pass move,Distance [m] that the buddy considers to be clogged with a pass move,0,999.9,17300,f32,0.1,%d,f32,None
[Morning] AI visibility magnification,[Morning] AI visibility magnification,0,1,20000,f32,0.01,%f,f32,None
[Day] AI visibility magnification,[Day] AI visibility magnification,0,1,20100,f32,0.01,%f,f32,None
Time when the buddy and the player collide and start slipping through [s],Time when the buddy and the player collide and start slipping through [s],0,999.9,30300,f32,0.1,%f,f32,None
[Evening] AI visibility magnification,[Evening] AI visibility magnification,0,1,20300,f32,0.01,%f,f32,None
[Night] AI visibility magnification,[Night] AI visibility magnification,0,1,20400,f32,0.01,%f,f32,None
[Midnight] AI visibility magnification,[Midnight] AI visibility magnification,0,1,20500,f32,0.01,%f,f32,None
Reserve,(dummy8),,,70001,dummy8,,%f,dummy8,None
AI visibility magnification_place where the sun cannot be seen (bright),AI visibility magnification_place where the sun cannot be seen (bright),0,1,20700,f32,0.01,%f,f32,None
AI visibility magnification_place where the sun cannot be seen (darkness),AI visibility magnification_place where the sun cannot be seen (darkness),0,1,20800,f32,0.01,%f,f32,None
AI visibility magnification_place where the sun cannot be seen (total darkness),AI visibility magnification_place where the sun cannot be seen (total darkness),0,1,20900,f32,0.01,%f,f32,None
Stealth view angle attenuation factor_ crouching without stealth effect,Stealth view angle attenuation factor_ crouching without stealth effect,0,100,14310,f32,0.1,%f,f32,None
Stealth view angle attenuation rate_Standing in stealth ray shielded area,Stealth view angle attenuation rate_Standing in stealth ray shielded area,0,100,14320,f32,0.1,%f,f32,None
Stealth visibility angle attenuation _ crouching in stealth ray shielded area,Stealth visibility angle attenuation _ crouching in stealth ray shielded area,0,100,14330,f32,0.1,%f,f32,None
Stealth view angle attenuation rate_Standing within stealth hit,Stealth view angle attenuation rate_Standing within stealth hit,0,100,14340,f32,0.1,%f,f32,None
